,subject,verb,object
14170,velázquez,put,[himself]
14171,i,going,"[to, be, able, to, do, that, painting]"
14172,i,using,[squares]
14173,i,went,[paintings]
14174,i,dumped,[paintings]
14175,i,thought,[paintings]
14176,i,going,"[to, just, start, playing, around]"
14177,you,missed,[it]
14178,he,went,"[painting, all, it]"
14179,he,saw,[painting]
14180,serra,realized,"[painting, all, it]"
14181,i,do,[that]
14182,serra,went,"[painting, all, it]"
14183,he,picked,[all]
14184,he,threw,[it]
14185,serra,let,"[go, of, painting, at, that, moment]"
14186,he,let,"[go, of, art]"
14187,he,moved,"[list, playing, around]"
14188,he,put,[list]
14189,he,started,"[playing, around]"
14190,he,did,[things]
14191,he,take,[sheet]
14192,he,roll,[it]
14193,he,unroll,[it]
14194,he,do,[thing]
14195,he,got,"[to, lift]"
14196,he,created,[this]
14197,serra,had,[curves]
14198,that,led,[him]
14199,he,known,[that]
14200,that,require,"[time, motion]"
14201,he,do,[what]
14202,we,need,"[to, embrace, for, creativity, to, flourish]"
14203,we,have,"[to, stand, in, that, space, between, what, we, see, in, the, world, and, what, we, hope, for]"
14204,we,see,[what]
14205,we,hope,[what]
14206,palmer,calls,"[it, gap]"
14207,friend,likes,"[to, say]"
14208,you,hold,[tension]
14209,you,make,[something]
14210,he,photographed,[buildings]
14211,i,stood,"[camera, me]"
14212,i,raised,[camera]
14213,cop,hit,[me]
14214,it,woke,[me]
14215,it,meant,"[to, be]"
14216,i,asked,[her]
14217,i,asked,[her]
14218,she,told,[me]
14219,i,said,[me]
14220,i,had,[crystallization]
14221,we,need,[record]
14222,i,gon,"[na, make, that, record]"
14223,i,find,[way]
14224,i,want,"[to, see, this, history, disappear]"
14225,he,pulled,[favor]
14226,he,got,[pass]
14227,photographs,brings,[smell]
14228,you,go,[meaning]
14229,they,take,[meaning]
14230,you,watch,[weather]
14231,myself,recognizing,"[beauty, fact]"
14232,nature,erasing,[wound]
14233,it,transforms,[event]
14234,it,gets,[it]
14235,seasons,temper,[it]
14236,it,'s,"[acid, god]"
14237,it,turning,"[acid, god]"
14238,lights,are,"[acid, god]"
14239,lights,come,"[acid, god]"
14240,water,turning,[acid]
14241,i,thinking,[god]
14242,who,dream,[this]
14243,you,have,"[to, take, a, picture]"
14244,you,have,"[to, take, a, picture]"
14245,i,saw,"[joel, meyerowitz]"
14246,i,told,[him]
14247,i,admired,[obstinacy]
14248,he,laughed,[him]
14249,he,said,[him]
14250,i,think,[him]
14251,i,told,[stories]
14252,man,raised,[hand]
14253,i,want,"[to, leave, you, with, another, image, of, a, japanese, tea, bowl]"
14254,you,see,[fingermarks]
14255,potter,pinched,[it]
14256,person,decided,"[to, emphasize, them, ,, using, gold, lacquer, to, repair, it]"
14257,who,put,[it]
14258,they,tell,[story]
14259,we,live,[that]
14260,what,achieve,[good]
14261,i,were,"[to, share, with, you, those, problems]"
14262,i,solve,[that]
14263,i,want,"[to, share, with, you, those, problems]"
14264,i,think,"[to, share, with, you, those, problems]"
14265,i,figured,[proposal]
14266,you,create,[jobs]
14267,me,share,[data]
14268,i,elected,[call]
14269,i,got,[call]
14270,we,have,[problem]
14271,we,have,[community]
14272,that,operated,[electrolux]
14273,electrolux,going,"[to, go, to, mexico]"
14274,i,said,"[forget, that]"
14275,we,fix,[this]
14276,we,going,"[to, go, to, greenville, with, my, whole, cabinet]"
14277,we,make,[offer]
14278,i,brought,[cabinet]
14279,we,met,"[cabinet, pockets, all, incentives]"
14280,we,emptied,[pockets]
14281,i,put,"[all, incentives]"
14282,you,name,[it]
14283,we,made,[pile]
14284,we,slid,[them]
14285,we,help,"[to, build, a, new, factory, for, the, company]"
14286,we,help,"[to, finance, it]"
14287,who,represented,[workers]
14288,they,offer,"[concessions, sacrifices]"
14289,management,took,"[pile, list]"
14290,they,went,"[pile, list]"
14291,they,came,"[pile, list]"
14292,they,said,"[pile, list]"
14293,we,pay,[1.57]
14294,they,implode,[factory]
14295,refrigerator,rolled,"[assembly, line]"
14296,refrigerator,had,[gathering]
14297,they,called,[supper]
14298,i,went,"[to, grieve, with, them]"
14299,i,stop,[outflow]
14300,i,wanted,"[to, grieve, with, them]"
14301,people,eating,[lunches]
14302,guy,comes,"[tattoos, ponytail, baseball, cap, daughters]"
14303,he,got,"[tattoos, ponytail, baseball, cap]"
14304,he,had,[daughters]
14305,he,said,"[tattoos, ponytail, baseball, cap, daughters]"
14306,he,looked,"[hand, me]"
14307,he,puts,[hand]
14308,he,says,"[hand, me]"
14309,he,tell,[me]
14310,who,going,"[to, hire, me]"
14311,who,going,"[to, hire, me]"
14312,that,asked,"[guy, worker]"
14313,you,create,[jobs]
14314,you,solve,"[climate, change]"
14315,we,have,"[energy, policy]"
14316,gridlock,seems,"[to, be, the, norm]"
14317,pollster,compared,"[approval, ratings]"
14318,we,got,[problem]
14319,i,see,"[what, that]"
14320,i,asked,[you]
14321,that,caused,[changes]
14322,you,say,[what]
14323,you,say,[obamacare]
14324,we,say,"[recovery, act]"
14325,those,require,"[policy, changes]"
14326,that,caused,"[policy, changes]"
14327,government,put,[pot]
14328,they,take,[curriculum]
14329,we,do,[something]
14330,we,create,"[jobs, race]"
14331,dollars,invested,[job]
14332,dollar,represents,[job]
14333,jobs,going,[job]
14334,that,have,[policy]
14335,they,doing,[what]
14336,they,putting,[show]
14337,i,standing,[show]
14338,we,standing,[show]
14339,we,watching,[show]
14340,he,says,[show]
14341,.,going,"[to, get, national, energy, policy]"
14342,he,did,[what]
14343,they,see,[passivity]
14344,we,decided,"[to, create, a, challenge, to, the, governors, of, the, country]"
14345,price,used,[amount]
14346,he,wants,"[to, get, 80, percent, of, your, energy, from, clean, sources, by, the, year, 2030]"
14347,congress,adopt,"[energy, standard]"
14348,you,have,"[to, get, 80, percent, of, your, energy, from, clean, sources, by, the, year, 2030]"
14349,region,has,[something]
14350,you,take,"[states, states]"
14351,they,say,"[states, states]"
14352,we,going,"[to, lead, the, nation, in, producing, the, wind, turbines, and, the, wind, energy]"
14353,you,say,[states]
14354,we,going,"[to, be, the, states, that, produce, solar, energy, for, the, country]"
14355,that,produce,[energy]
14356,brown,says,"[to, be, the, states, that, produce, solar, energy, for, the, country]"
14357,i,going,"[to, create, an, industry, cluster, in, california, to, be, able, to, produce, the, solar, panels, so, that, we, 're, not, buying, them, from, china, but, we, 're, buying, them, from, the, u.s, ., ""]"
14358,we,buying,[them]
14359,we,buying,[them]
14360,region,do,[this]
14361,you,got,"[wind, opportunity]"
14362,they,do,[geothermal]
14363,you,look,[geothermal]
14364,we,lead,[nation]
14365,which,have,[access]
14366,we,going,"[to, lead, the, nation, in, biofuels]"
14367,we,going,"[to, lead, the, nation, in, energy, efficiency, solutions]"
14368,we,going,"[to, lead, the, nation, in, offshore, wind]"
14369,we,going,"[to, lead, the, nation, in, producing, the, guts, for, the, electric, vehicle, ,, like, the, lithium, ion, battery]"
14370,region,has,[something]
14371,you,created,[competition]
14372,it,respects,[states]
14373,it,respects,[federalism]
14374,you,get,"[texas, south, carolina]"
14375,governors,love,"[to, cut, ribbons]"
14376,we,want,"[to, bring, jobs]"
14377,it,fosters,[innovation]
14378,any,say,[idea]
14379,who,watching,[anything]
14380,congress,putting,[dollars]
14381,we,created,"[sector, challenge]"
14382,several,decided,[competition]
14383,several,create,[competition]
14384,we,figured,"[how, to, crack, the, code, to, create, good, paying, jobs, in, america]"
14385,we,created,"[energy, strategy]"
14386,i,know,"[to, dine]"
14387,i,prefer,"[to, dine]"
14388,i,love,"[telling, people, i, did, this, for, a, job, ,, because, everybody, always, wants, to, know, ,, who, are, these, freaks, in, real, life]"
14389,i,did,[this]
14390,everybody,wants,"[to, know]"
14391,i,painted,[myself]
14392,someone,stood,"[hat, can, flower, eye, contact]"
14393,someone,put,"[hat, can]"
14394,someone,came,"[hat, can, flower, eye, contact]"
14395,i,dropped,"[hat, can, flower, eye, contact]"
14396,i,handed,"[flower, eye, contact]"
14397,they,take,[flower]
14398,i,threw,[gesture]
14399,i,had,[encounters]
14400,we,get,[moment]
14401,we,fall,"[encounters, moment]"
14402,i,see,[you]
14403,nobody,sees,[me]
14404,i,doing,[something]
14405,i,had,[idea]
14406,i,made,[income]
14407,i,wrote,[songs]
14408,we,started,"[making, enough, money, that, i, could, quit, being, a, statue]"
14409,i,quit,[that]
14410,we,started,[touring]
14411,i,want,"[to, lose, this, sense, of, direct, connection, with, people]"
14412,i,loved,[it]
14413,we,sign,"[autographs, hug, fans]"
14414,we,hang,"[autographs, hug, fans, art, musicians, artists, hat, us, smorgasbord]"
14415,we,talk,"[autographs, hug, fans, art, musicians, artists, hat, us, smorgasbord]"
14416,we,made,[art]
14417,i,track,"[musicians, artists]"
14418,they,set,"[autographs, hug, fans, art, musicians, artists, hat, us, smorgasbord]"
14419,they,pass,[hat]
14420,they,come,"[autographs, hug, fans, art, musicians, artists, hat, us, smorgasbord]"
14421,we,join,[us]
14422,we,had,[smorgasbord]
14423,i,need,[piano]
14424,people,bring,[food]
14425,people,feed,[us]
14426,kind,wave,[hands]
14427,i,decide,"[to, do, a, last, -, minute, ,, spontaneous, ,, free, gig]"
14428,i,tweeted,[care]
14429,i,want,"[to, schlep, them, from, the, east, coast]"
14430,they,showed,[care]
14431,i,buy,"[neti, pot]"
14432,nurse,drove,[smoothie]
14433,i,bought,[smoothie]
14434,we,sat,[smoothie]
14435,i,love,[kind]
14436,i,do,[lot]
14437,everyone,gets,[room]
14438,crew,pulled,[van]
14439,we,found,[van]
14440,family,took,[couches]
14441,she,slept,[couches]
14442,we,take,[beds]
14443,people,have,[little]
14444,mom,taught,[us]
14445,she,took,[me]
14446,music,helped,[daughter]
14447,i,done,[this]
14448,people,do,[what]
14449,i,change,[mind]
14450,they,pouring,[glass]
14451,they,offering,[bath]
14452,i,had,[thousands]
14453,i,crowdsurf,[lot]
14454,you,falling,[other]
14455,you,trusting,[other]
14456,i,asked,"[band, something]"
14457,they,wanted,"[to, go, out, into, the, crowd, and, pass, the, hat, to, get, some, extra, money]"
14458,i,did,"[that, lot]"
14459,who,told,[me]
14460,he,bring,[himself]
14461,i,recognized,[fear]
14462,it,comes,[copies]
14463,it,sells,[copies]
14464,label,considers,[copies]
14465,i,signing,[bill]
14466,guy,hugging,[bill]
14467,guy,comes,[bill]
14468,i,hands,[bill]
14469,he,says,[bill]
14470,i,burned,[cd]
14471,i,read,[blog]
14472,you,hate,[label]
14473,you,have,[money]
14474,this,starts,"[happening, all, the, time]"
14475,i,become,"[to, physically, stand, there, and, take, the, help, from, people, ,, and, unlike, the, guy, in, the, opening, band, ,, i, 've, actually, had, a, lot, of, practice, standing, there, .]"
14476,i,have,"[to, physically, stand, there, and, take, the, help, from, people, ,, and, unlike, the, guy, in, the, opening, band, ,, i, 've, actually, had, a, lot, of, practice, standing, there, .]"
14477,i,stand,"[help, lot]"
14478,i,take,[help]
14479,i,had,[lot]
14480,i,going,"[to, give, away, my, music, for, free, online, whenever, possible]"
14481,i,going,"[to, encourage, torrenting, ,, downloading, ,, sharing]"
14482,i,going,"[to, ask, for, help]"
14483,i,fought,[way]
14484,i,turned,[way]
14485,i,fell,[crowd]
14486,i,made,[that]
14487,i,asked,[crowd]
14488,fans,backed,[me]
14489,you,encourage,[piracy]
14490,i,make,[them]
14491,i,asked,[them]
14492,i,connected,"[to, help, you]"
14493,people,want,"[to, help, you]"
14494,they,want,"[to, ask, for, things]"
14495,lot,have,[problem]
14496,i,got,[lot]
14497,they,wanted,"[to, join, us, on, stage, for, a, few, songs, in, exchange, for, love, and, tickets, and, beer]"
14498,you,allowed,"[to, ask, for, that, kind, of, help]"
14499,they,reminded,[me]
14500,they,see,"[exchange, exchange]"
14501,i,let,[this]
14502,me,tell,[you]
14503,you,want,"[to, experience, the, visceral, feeling, of, trusting, strangers, —,    , (, laughter, )]"
14504,i,recommend,[this]
14505,i,saying,[what]
14506,i,trust,[you]
14507,i,show,[me]
14508,content,taking,[us]
14509,lot,confused,[idea]
14510,they,see,[it]
14511,i,see,[things]
14512,i,see,[them]
14513,tools,going,"[to, help, us]"
14514,we,face,[other]
14515,career,spent,"[trying, to, encounter, people, on, the, internet, the, way, i, could, on, the, box]"
14516,we,blogging,[other]
14517,we,not,[other]
14518,we,see,[other]
14519,we,see,[other]
14520,we,want,"[to, help, each, other]"
14521,people,pay,[what]
14522,we,started,"[asking, ,, ""]"
14523,it,said,"[to, devour, men, and, ships, and, whales]"
14524,that,gets,[grows]
14525,we,are,"[video, proof]"
14526,we,have,"[video, proof]"
14527,that,took,[place]
14528,i,owe,[participation]
14529,i,gave,[talk]
14530,i,emphasized,[importance]
14531,i,saw,[animals]
14532,submersible,has,[field]
14533,i,saw,[animals]
14534,it,have,[something]
14535,i,set,[hydrophone]
14536,i,had,[hydrophone]
14537,each,fly,[sound]
14538,each,recorded,[sound]
14539,link,uses,[thrusters]
14540,you,hear,[which]
14541,tiburon,uses,[thrusters]
14542,rovs,use,[hydraulics]
14543,they,sound,[hydraulics]
14544,that,got,"[to, be, scaring, a, lot, of, animals, away]"
14545,i,proposed,"[using, an, optical, lure, attached, to, a, camera, platform, with, no, thrusters, ,, no, motors, ,, just, a, battery, -, powered, camera, ,, and, the, only, illumination, coming, from, red, light, that, 's, invisible, to, most, deep, -, sea, animals, that, are, adapted, to, see, primarily, blue]"
14546,platform,thrown,[back]
14547,we,called,"[which, medusa]"
14548,we,called,"[which, jellyfish, e]"
14549,it,designed,"[to, imitate, the, bioluminescent, display, of, the, common, deep, sea, jellyfish, atolla]"
14550,jellyfish,worked,[that]
14551,squid,eat,[jellyfish]
14552,this,jellyfish,[resorts]
14553,it,chewed,"[predator, hope]"
14554,that,attack,[attacker]
14555,that,afford,"[it, opportunity]"
14556,expeditions,failed,"[to, garner, a, single, video, glimpse, of, the, giant]"
14557,we,managed,[six]
14558,first,triggered,[excitement]
14559,you,kidding,[scientists]
14560,it,teasing,[us]
14561,you,see,[me]
14562,you,n't,"[appearances, us]"
14563,we,had,[appearances]
14564,it,came,"[appearances, us]"
14565,you,wowed,[us]
14566,what,wowed,[me]
14567,it,came,[thing]
14568,it,attacked,[thing]
14569,it,mistook,[which]
14570,squid,had,[light]
14571,kubodera,used,[that]
14572,fishermen,use,[that]
14573,that,brought,[giant]
14574,you,seeing,[what]
14575,he,turned,[flashlight]
14576,he,wanted,"[to, see, better]"
14577,giant,run,"[flashlight, turning, on, the, white, lights, on, the, submersible]"
14578,he,risked,"[turning, on, the, white, lights, on, the, submersible]"
14579,we,explored,[percent]
14580,that,benefit,[us]
14581,we,imagine,[that]
14582,we,spent,[fraction]
14583,we,spent,[that]
14584,we,need,[organization]
14585,we,need,"[to, be, exploring, and, protecting, our, life, support, systems, here, on, earth]"
14586,that,drives,[innovation]
14587,innovation,drives,[growth]
14588,'s,do,[it]
14589,that,scare,[animals]
14590,you,want,"[to, get, away, from, it, all, and, see, something, you, 've, never, seen, ,]"
14591,you,have,[chance]
14592,one,seen,[that]
14593,we,miss,[him]
14594,i,grew,"[singing, a, song, called, "", nothing, to, envy]"
14595,we,spent,[lot]
14596,we,learned,[much]
14597,i,spend,[life]
14598,i,saw,[execution]
14599,i,experienced,[hunger]
14600,mom,brought,[letter]
14601,you,read,[this]
14602,we,lying,"[to, die]"
14603,we,waiting,"[to, die]"
14604,i,saw,[something]
14605,nobody,helped,[them]
14606,famine,hit,"[north, korea]"
14607,they,had,[lights]
14608,i,saw,[bodies]
14609,i,reveal,[details]
14610,i,left,"[north, korea]"
14611,i,say,[details]
14612,it,take,[years]
14613,i,had,[idea]
14614,life,going,"[what, to, be, like, as, a, north, korean, refugee]"
14615,i,caught,[police]
14616,someone,accused,[me]
14617,they,tested,"[language, abilities]"
14618,they,asked,[tons]
14619,heart,going,"[to, explode]"
14620,i,managed,"[to, control, all, the, emotions, inside, me]"
14621,i,answer,[questions]
14622,they,finished,"[questioning, me]"
14623,koreans,seek,[asylum]
14624,many,caught,[police]
14625,koreans,have,"[to, hide, their, identities, and, struggle, so, hard, just, to, survive]"
14626,i,decided,"[to, risk, going, to, south, korea]"
14627,i,started,[life]
14628,i,had,"[to, start, learning, my, third, language]"
14629,i,call,[own]
14630,i,made,[plan]
14631,i,started,"[studying, for, the, university, entrance, exam]"
14632,i,starting,"[to, get, used, to, my, new, life]"
14633,i,received,"[phone, call]"
14634,authorities,intercepted,[money]
14635,i,sent,[that]
14636,family,going,"[to, be, forcibly, removed, to, a, desolate, location, in, the, countryside]"
14637,they,had,"[to, get, out, quickly]"
14638,i,started,"[planning, how, to, help, them, escape]"
14639,koreans,have,"[to, travel, incredible, distances, on, the, path, to, freedom]"
14640,i,took,[flight]
14641,family,speak,[chinese]
14642,i,had,"[to, guide, them, somehow, through, more, than, 2,000, miles, in, china]"
