,subject,verb,object,TalkID
21455,you,want,"[to, go, fast]",2462
21456,you,want,"[to, go, far]",2462
21457,access,give,[something],2462
21458,we,have,"[to, violently, take]",2462
21459,we,have,[platform],2462
21460,you,want,"[to, hear, from, the, youth, in, africa]",2462
21461,you,want,"[to, be, heard, by, your, possibly, tyrannical, government]",2462
21462,you,push,"[to, protest]",2462
21463,you,suffer,[consequences],2462
21464,we,have,[opportunities],2462
21465,we,support,[students],2462
21466,we,support,[women],2462
21467,we,support,[journalists],2462
21468,aspiration,have,[ability],2462
21469,who,empathize,[africans],2462
21470,we,begin,"[to, rescue, each, other]",2462
21471,country,abolish,"[slavery, years]",2463
21472,i,have,[speech],2463
21473,color,give,[impression],2463
21474,he,inherit,"[chocolate, tone]",2463
21475,he,adopt,[those],2463
21476,i,know,[who],2463
21477,matriarch,have,"[porcelain, skin, hair]",2463
21478,she,have,[sisters],2463
21479,color,have,[meanings],2463
21480,i,remember,"[drawing, lessons]",2463
21481,i,understand,[pencil],2463
21482,i,take,[cousin],2463
21483,i,invite,"[not, to, use, the, main, elevator]",2463
21484,i,get,[part],2463
21485,i,accept,[part],2463
21486,something,keep,"[revolving, and, struggling]",2463
21487,i,marry,[spaniard],2463
21488,i,choose,[one],2463
21489,question,start,"[to, chase, me]",2463
21490,story,lead,[me],2463
21491,i,portray,[subjects],2463
21492,i,choose,"[pixel, square]",2463
21493,i,paint,[background],2463
21494,people,join,[adventure],2463
21495,i,want,[concept],2463
21496,that,invite,[everybody],2463
21497,snowball,start,"[to, roll]",2463
21498,project,have,[welcome],2463
21499,it,foster,[debate],2463
21500,humanae,occupy,[spaces],2463
21501,it,create,[feeling],2463
21502,i,portray,"[people, cities]",2463
21503,who,cross,[mediterranean],2463
21504,we,build,[humanae],2463
21505,we,see,[other],2463
21506,science,question,"[race, concept]",2463
21507,it,mean,[what],2463
21508,it,have,"[to, do, with, our, origin, ,, nationality, or, bank, account]",2463
21509,exercise,turn,"[to, be, a, discovery]",2463
21510,it,represent,[sort],2463
21511,people,start,"[to, share, their, thoughts, about, the, work, with, me]",2463
21512,i,have,[hundreds],2463
21513,i,share,[hundreds],2463
21514,mother,write,[me],2463
21515,she,belong,"[to, live, in, norway]",2463
21516,she,allow,"[to, live, in, norway]",2463
21517,work,have,[place],2463
21518,woman,share,[portrait],2463
21519,people,have,[difficulties],2463
21520,you,label,[yourself],2463
21521,humanae,find,[life],2463
21522,researchers,face,"[recognition, alzheimer, one]",2463
21523,humanae,choose,"[to, be, the, cover, of, foreign, affairs, ,, one, of, the, most, relevant, political, publications]",2463
21524,i,find,[ambassadors],2463
21525,that,use,[humanae],2463
21526,passion,encourage,[me],2463
21527,students,paint,"[self, portraits]",2463
21528,i,take,[picture],2463
21529,who,abolish,[slavery],2463
21530,we,have,"[to, work, hard, to, abolish, discrimination]",2463
21531,that,remain,[you],2463
21532,that,disappear,[you],2463
21533,that,thank,[you],2463
21534,applause,thank,[you],2463
21535,we,condition,"[that, to, believe]",2465
21536,up,begin,"[to, disrupt, the, way, government, does, business, from, the, inside, out]",2465
21537,government,do,[business],2465
21538,veteran,have,"[to, wait, to, have, benefits, processed, by, the, va, ., 137, days]",2465
21539,she,have,"[to, navigate, over, 1,000, different, websites, and, over, 900, different, call, -, in, numbers, ,, all, owned, and, operated, by, the, united, states, government]",2465
21540,all,navigate,[websites],2465
21541,all,own,"[websites, states, government]",2465
21542,all,operate,"[states, government]",2465
21543,sector,change,[itself],2465
21544,sector,improve,[itself],2465
21545,it,remove,[inconvenience],2465
21546,i,sit,[meal],2465
21547,i,order,[meal],2465
21548,mother,have,"[to, complete, an, arduous, ,, complicated, application, which, she, might, not, even, be, able, to, do, online]",2465
21549,she,have,"[to, take, days, or, hours, off, of, work, that, she, ca, n't, spare]",2465
21550,she,spare,[that],2465
21551,failure,impact,[people],2465
21552,who,need,[it],2465
21553,it,impact,[students],2465
21554,they,need,[what],2465
21555,they,need,[it],2465
21556,that,provide,[services],2465
21557,government,need,"[to, get, its, shit, together, and, catch, up]",2465
21558,i,join,[campaign],2465
21559,we,bring,[practices],2465
21560,we,earn,[money],2465
21561,we,engage,[volunteers],2465
21562,we,earn,[votes],2465
21563,that,change,[game],2465
21564,president,ask,[group],2465
21565,it,go,"[to, be, easy, work]",2465
21566,i,walk,[laptop],2465
21567,they,hand,[laptop],2465
21568,laptop,run,[windows],2465
21569,government,update,"[operating, system]",2465
21570,we,realize,[problem],2465
21571,me,paint,[picture],2465
21572,it,spend,[dollars],2465
21573,percent,end,"[seeing, the, light, of, day]",2465
21574,government,continue,"[to, operate, as, it, 's, programmed, to, do]",2465
21575,it,program,"[to, do]",2465
21576,we,do,[what],2465
21577,we,fix,[this],2465
21578,we,have,"[to, look, any, further, than, our, backyard]",2465
21579,who,sweep,[world],2465
21580,who,disrupt,"[tech, sector]",2465
21581,we,get,"[to, talk, about, some, of, the, exciting, new, formulas, we, 've, discovered, for, creating, change, in, government]",2465
21582,government,deliver,[services],2465
21583,we,try,"[to, build, a, more, awesome, government, ,, for, the, people, ,, by, the, people]",2465
21584,applause,thank,[you],2465
21585,who,want,[government],2465
21586,darpa,meet,"[seal, team]",2465
21587,you,spend,[lot],2465
21588,we,recruit,[talent],2465
21589,country,have,"[to, offer]",2465
21590,we,recruit,[them],2465
21591,who,help,"[build, the, products, and, companies, that, have, made, our, tech, sector, amongst, the, most, innovative, in, the, world]",2465
21592,that,make,"[tech, sector]",2465
21593,we,pair,[people],2465
21594,we,deploy,[them],2465
21595,government,offer,[that],2465
21596,we,give,"[air, cover]",2465
21597,team,begin,"[to, disrupt, how, government, does, business, from, the, inside, out]",2465
21598,government,do,[business],2465
21599,you,study,[patterns],2465
21600,that,become,[it],2465
21601,that,apply,[it],2465
21602,service,do,[that],2465
21603,we,take,[that],2465
21604,that,delight,[users],2465
21605,we,apply,[that],2465
21606,it,start,"[to, work]",2465
21607,we,know,[this],2465
21608,we,see,[results],2465
21609,we,run,[play],2465
21610,we,take,[play],2465
21611,we,scale,[it],2465
21612,i,take,[moment],2465
21613,we,have,[talent],2465
21614,all,choose,"[to, join, their, government]",2465
21615,i,go,"[to, give, you, two, examples, quickly]",2465
21616,you,guess,[it],2465
21617,application,take,[months],2465
21618,it,ship,[thousands],2465
21619,it,bring,[system],2465
21620,it,save,"[taxpayer, dollars]",2465
21621,it,provide,[service],2465
21622,product,deliver,"[pouring, money, into, the, failing, program]",2465
21623,services,keep,"[pouring, money, into, the, failing, program]",2465
21624,servants,decide,"[to, stand, up, and, call, for, change]",2465
21625,we,deploy,[team],2465
21626,people,know,[what],2465
21627,that,mean,[what],2465
21628,means,take,[projects],2465
21629,means,break,[them],2465
21630,we,reduce,[risk],2465
21631,we,start,"[to, see, results, every, couple, of, weeks]",2465
21632,this,use,"[to, file, for, your, replacement, green, card]",2465
21633,government,process,[replacement],2465
21634,we,release,"[civics, test]",2465
21635,you,have,"[to, pass, a, civics, test]",2465
21636,who,take,[test],2465
21637,team,release,[tool],2465
21638,one,say,[something],2465
21639,she,do,[this],2465
21640,we,try,"[to, create]",2465
21641,i,want,"[to, bring, it, back, to, veterans, for, a, second]",2465
21642,we,do,[what],2465
21643,we,release,[beta],2465
21644,that,bring,"[all, needs]",2465
21645,decisions,make,[committees],2465
21646,who,do,[best],2465
21647,team,continue,"[to, streamline, more, services]",2465
21648,i,notice,[quote],2465
21649,we,have,[tools],2465
21650,we,have,[tools],2465
21651,we,fix,[this],2465
21652,we,have,"[to, fight]",2465
21653,we,have,"[to, refuse, to, succumb, to, the, belief, that, things, wo, n't, change]",2465
21654,we,do,[them],2465
21655,applause,thank,[you],2465
21656,claims,require,[evidence],2468
21657,i,want,"[to, tell, you, a, story, about, that]",2468
21658,it,involve,[data],2468
21659,it,do,[this],2468
21660,it,monitor,[brightness],2468
21661,astronomers,call,[what],2468
21662,it,block,[bit],2468
21663,you,see,[which],2468
21664,team,develop,[computers],2468
21665,astronomers,wonder,[thing],2468
21666,computers,miss,[something],2468
21667,we,launch,"[science, project]",2468
21668,brain,have,[ability],2468
21669,computer,miss,[signal],2468
21670,we,find,[planet],2468
21671,i,join,[team],2468
21672,we,find,[couple],2468
21673,we,find,[dozens],2468
21674,we,find,[one],2468
21675,me,show,[you],2468
21676,you,have,[amount],2468
21677,astronomers,call,[what],2468
21678,planet,transit,[star],2468
21679,it,block,[bit],2468
21680,depth,reflect,[size],2468
21681,'s,take,[jupiter],2468
21682,jupiter,make,"[percent, drop]",2468
21683,hunters,sift,[signal],2468
21684,they,spot,[signal],2468
21685,they,start,"[talking, about, this, in, the, discussion, forums]",2468
21686,they,say,[drop],2468
21687,object,make,[drop],2468
21688,they,say,[drop],2468
21689,one,transit,"[normally, only, last, for, a, few, hours]",2468
21690,one,last,"[normally, only, last, for, a, few, hours]",2468
21691,we,saw,[that],2468
21692,it,have,[slope],2468
21693,you,see,[that],2468
21694,this,seem,"[to, indicate, that, whatever, was, getting, in, the, way, and, blocking, the, starlight, was, not, circular, like, a, planet]",2468
21695,whatever,get,[starlight],2468
21696,whatever,block,[starlight],2468
21697,we,see,[this],2468
21698,which,make,"[percent, drop]",2468
21699,we,describe,[feature],2468
21700,things,start,"[to, get, really, crazy]",2468
21701,dips,have,[shapes],2468
21702,they,have,[durations],2468
21703,whatever,block,[light],2468
21704,light,have,[area],2468
21705,they,notify,"[science, team]",2468
21706,they,saw,[this],2468
21707,they,find,[something],2468
21708,happening,have,"[to, be, astrophysical]",2468
21709,we,set,"[to, learn, everything, we, could, about, the, star, to, see, if, we, could, find, any, clues, to, what, was, going, on]",2468
21710,we,find,[clues],2468
21711,who,help,[us],2468
21712,ride,watch,[science],2468
21713,it,have,"[what, cloud]",2468
21714,star,form,"[what, planets]",2468
21715,two,collide,"[what, planets]",2468
21716,both,explain,[part],2468
21717,star,show,[signs],2468
21718,you,be,"[part, this]",2468
21719,that,heat,[light],2468
21720,you,expect,[this],2468
21721,somebody,say,[swarm],2468
21722,it,take,[hundreds],2468
21723,we,observe,[what],2468
21724,that,happen,"[to, pass, between, us, and, the, star]",2468
21725,we,go,[findings],2468
21726,we,publish,[findings],2468
21727,me,tell,[you],2468
21728,scientists,mean,"[to, publish, results]",2468
21729,we,decide,"[to, give, it, a, catchy, title]",2468
21730,we,call,[it],2468
21731,you,work,[acronym],2468
21732,i,write,[paper],2468
21733,i,meet,[paper],2468
21734,he,write,[paper],2468
21735,it,detect,[megastructures],2468
21736,it,n't,[megastructures],2468
21737,i,show,[data],2468
21738,scientists,find,[that],2468
21739,he,say,[data],2468
21740,i,have,"[to, rewrite, my, paper]",2468
21741,we,have,"[to, find, a, way, to, rule, out, aliens]",2468
21742,we,convince,[colleague],2468
21743,we,write,[proposal],2468
21744,you,search,"[google, images]",2468
21745,you,find,[what],2468
21746,aliens,explain,[curve],2468
21747,civilization,exhaust,"[energy, supply]",2468
21748,they,get,[energy],2468
21749,they,have,"[host, star]",2468
21750,we,have,[sun],2468
21751,that,solve,"[energy, needs]",2468
21752,they,go,[structures],2468
21753,they,build,[structures],2468
21754,it,produce,[anomalies],2468
21755,megastructures,defy,[laws],2468
21756,anything,go,"[to, produce, heat]",2468
21757,that,use,[lot],2468
21758,we,observe,[this],2468
21759,they,reradiating,[it],2468
21760,we,witness,"[space, battle, destruction]",2468
21761,this,produce,[lot],2468
21762,we,observe,[that],2468
21763,we,invoke,[aliens],2468
21764,they,clean,[mess],2468
21765,this,capture,[imagination],2468
21766,you,have,[it],2468
21767,that,unfold,"[to, be, a, natural, phenomenon, we, do, n't, understand, or, an, alien, technology, we, do, n't, understand]",2468
21768,we,need,"[to, continue, to, observe, this, star, to, learn, more, about, what, 's, happening]",2468
21769,we,have,[resources],2468
21770,scientists,come,[day],2468
21771,scientists,save,[day],2468
21772,astronomers,step,"[observing, this, star, nightly, at, their, own, facilities]",2468
21773,astronomers,start,"[observing, this, star, nightly, at, their, own, facilities]",2468
21774,they,find,[what],2468
21775,star,find,[computers],2468
21776,that,observe,[stars],2468
21777,it,mean,[what],2468
21778,we,find,[star],2468
21779,it,mean,[what],2468
21780,we,find,[star],2468
21781,i,spend,[years],2479
21782,i,work,[critics],2479
21783,movement,pick,[critics],2479
21784,god,forbid,[critics],2479
21785,you,commit,[error],2479
21786,we,put,[diaeresis],2479
21787,we,impose,"[house, style]",2479
21788,publication,have,"[house, style]",2479
21789,we,spell,"[teen, ager]",2479
21790,you,read,[yorker],2479
21791,we,make,[suggestions],2479
21792,we,give,[proofs],2479
21793,this,create,"[cop, dynamic]",2479
21794,i,use,[that],2479
21795,we,do,[job],2479
21796,we,make,[mistake],2479
21797,writer,mean,"[know, nothingism]",2479
21798,i,like,[it],2479
21799,reader,quote,[passage],2479
21800,she,retain,[bearing],2479
21801,gait,belie,[age],2479
21802,someone,know,[meaning],2479
21803,we,get,[lot],2479
21804,wag,write,[laughter],2479
21805,we,change,[it],2479
21806,we,have,[commas],2479
21807,you,stop,"[writing, massive, numbers, as, text]",2479
21808,i,use,"[to, like, getting, mail]",2479
21809,editor,sell,[writer],2479
21810,that,have,"[to, be, cut, or]",2479
21811,editor,save,[writer],2479
21812,editors,have,[code],2479
21813,we,advertise,[oversights],2479
21814,i,get,[reputation],2479
21815,who,know,"[how, to, have, their, way, with, me]",2479
21816,i,know,"[frazier, sandy]",2479
21817,he,write,[sentence],2479
21818,that,give,"[editor, pause]",2479
21819,that,break,[half],2479
21820,that,lose,[half],2479
21821,you,open,[box],2479
21822,i,do,[what],2479
21823,you,open,[box],2479
21824,i,query,[it],2479
21825,i,tell,"[sandy, three]",2479
21826,he,say,"[sandy, three]",2479
21827,he,learn,"[to, hold, out]",2479
21828,he,write,[story],2479
21829,i,have,"[that, to, challenge]",2479
21830,justice,wear,[wrote],2479
21831,author,have,[excuse],2479
21832,preposition,take,[object],2479
21833,this,have,"[to, be, an, "", as]",2479
21834,author,quote,[someone],2479
21835,who,assist,[justice],2479
21836,we,get,"[justice, mic'ed, mic'ed]",2479
21837,pronoun,have,"[to, have, the, same, grammatical, number, as, its, antecedent]",2479
21838,everyone,hold,[breath],2479
21839,everyone,hold,[breath],2479
21840,editors,call,[it],2479
21841,i,see,[it],2479
21842,i,make,[it],2479
21843,everyone,hold,[breath],2479
21844,everyone,hold,[breath],2479
21845,everyone,hold,[breath],2479
21846,i,suggest,[whatever],2479
21847,suggested,have,"[to, blend, in]",2479
21848,author,consider,"[changing, it, to, "", all, in, the, vicinity]",2479
21849,those,hold,[breath],2479
21850,we,have,"[present, presence]",2479
21851,everyone,hold,[breath],2479
21852,he,stand,[ground],2479
21853,which,offend,[readers],2479
21854,laughter,thank,[you],2479
21855,i,have,[reason],2480
21856,you,believe,[it],2480
21857,governments,get,"[it, to, intentionally, change, the, course, of, the, global, economy, in, order, to, protect, the, most, vulnerable, and, improve, the, life, of, all, of, us]",2480
21858,you,decide,"[to, intentionally, change, the, course, of, the, global, economy, in, order, to, protect, the, most, vulnerable, and, improve, the, life, of, all, of, us]",2480
21859,who,remember,[copenhagen],2480
21860,neither,do,[i.],2480
21861,you,promise,"[not, to, tell, anyone, outside, of, this, wonderful, ted, audience]",2480
21862,i,go,"[to, divulge, a, secret, that, has, been, gratefully, buried, by, history]",2480
21863,that,bury,[history],2480
21864,journalist,ask,"[ms, ., figueres]",2480
21865,agreement,go,"[to, be, possible]",2480
21866,you,imagine,[faces],2480
21867,i,say,[what],2480
21868,children,go,"[to, have, to, live]",2480
21869,i,think,"[no, ,, hang, on, ,, hang, on]",2480
21870,i,go,"[that, to, change, my, attitude]",2480
21871,i,go,"[to, help, the, world, change, its, attitude, on, climate, change]",2480
21872,world,change,[attitude],2480
21873,i,know,[this],2480
21874,you,tell,[job],2480
21875,you,have,[responsibility],2480
21876,you,have,[authority],2480
21877,they,take,[that],2480
21878,i,love,"[to, know, what, you, would, do, on, the, first, monday, morning]",2480
21879,you,do,[what],2480
21880,i,do,[what],2480
21881,i,panic,"[to, know, what, you, would, do, on, the, first, monday, morning]",2480
21882,i,have,[idea],2480
21883,we,go,"[to, solve, this, problem]",2480
21884,i,realize,"[to, change, the, tone, of, this, conversation]",2480
21885,i,have,[idea],2480
21886,we,go,"[to, solve, this, problem]",2480
21887,i,know,[thing],2480
21888,we,get,"[to, change, the, tone, of, this, conversation]",2480
21889,i,be,[optimism],2480
21890,you,deliver,[victory],2480
21891,i,use,[optimism],2480
21892,'s,understand,[it],2480
21893,'s,understand,[it],2480
21894,humans,come,[other],2480
21895,humans,help,[other],2480
21896,we,go,"[to, get, out, of, the, paralysis, of, copenhagen]",2480
21897,we,begin,"[to, see, changes, happening, in, many, areas, ,, precipitated, by, thousands, of, people, ,, including, many, of, you, here, today]",2480
21898,i,thank,[you],2480
21899,i,tell,[area],2480
21900,we,begin,"[to, see, that, clean, technologies, ,, in, particular, renewable, energy, technologies]",2480
21901,we,begin,"[to, drop, price, and, increase, in, capacity, ,, to, the, point, where, today, we, are, already, building, concentrated, solar, power, plants, that, have, the, capacity, to, power, entire, cities, ,, to, say, nothing, of, the, fact, of, what, we, are, doing, on, mobility, and, intelligent, buildings]",2480
21902,we,build,"[power, plants]",2480
21903,that,have,[capacity],2480
21904,we,do,[what],2480
21905,dissemination,go,"[to, bring, us, cleaner, air, ,, better, health, ,, better, transportation, ,, more, livable, cities, ,, more, energy, security, ,, more, energy, access, to, the, developing, world]",2480
21906,they,begin,"[to, understand]",2480
21907,this,improve,[line],2480
21908,i,have,"[to, tell, you, i, had, the, ceo, of, a, major, ,, major, oil, and, gas, company, come, to, me, at, the, beginning, of, last, year, and, say, —, privately, ,, of, course, —, he, did, not, know, how, he, was, going, to, change, his, company]",2480
21909,he,go,"[to, change, his, company]",2480
21910,he,go,"[to, change, it]",2480
21911,we,have,[shift],2480
21912,it,take,[shift],2480
21913,we,ask,[countries],2480
21914,countries,send,"[change, plans]",2480
21915,you,protect,"[core, interests]",2480
21916,you,understand,"[to, take, us, into, the, new, economy, ,, into, a, decarbonized, ,, highly, resilient, economy]",2480
21917,that,go,"[to, take, us, probably, several, decades]",2480
21918,you,go,"[to, take, us, into, the, new, economy, ,, into, a, decarbonized, ,, highly, resilient, economy]",2480
21919,they,improve,"[to, take, us, into, the, new, economy, ,, into, a, decarbonized, ,, highly, resilient, economy]",2480
21920,we,go,"[that, to, have, every, five, years, to, assess, collective, progress, towards, our, goal]",2480
21921,we,have,[what],2480
21922,who,undertake,"[term, reduction, commitments]",2480
21923,we,have,[what],2480
21924,we,have,[countries],2480
21925,all,contribute,[countries],2480
21926,you,have,[all],2480
21927,you,shift,[understanding],2480
21928,i,remember,[day],2480
21929,i,tell,[euphoria],2480
21930,they,see,[what],2480
21931,who,try,"[to, decide, on, a, tahitian, pearl, that, he, wanted, to, give, to, his, wonderful, wife, natasha]",2480
21932,he,want,"[that, to, give, to, his, wonderful, wife, natasha]",2480
21933,he,go,"[what, to, buy]",2480
21934,you,buy,[this],2480
21935,governments,come,[chance],2480
21936,tahiti,have,[chance],2480
21937,we,have,[lot],2480
21938,we,start,[work],2480
21939,we,need,"[to, make, sure, that, we, redouble, our, efforts, over, the, next, five, years, that, are, the, urgent, five, years]",2480
21940,we,redouble,[efforts],2480
21941,we,do,[that],2480
21942,that,allow,"[them, them]",2480
21943,we,understand,[that],2480
21944,we,bring,[them],2480
21945,we,merge,[them],2480
21946,that,require,[attention],2480
21947,security,force,[migration],2480
21948,we,go,"[to, solve, those, problems, yet]",2480
21949,we,take,[page],2480
21950,we,do,[what],2480
21951,we,understand,[page],2480
21952,we,get,"[to, reinterpret, the, zero, -, sum, mentality]",2480
21953,we,train,"[to, believe, that, there, always, are, winners, and, losers, ,, and, that, your, loss, is, my, gain]",2480
21954,we,reach,[boundaries],2480
21955,we,go,"[to, have, to, decide, between, zero, and, sum]",2480
21956,we,go,"[to, have, to, decide, between, zero, benefit, for, all, or, living, life, as, the, sum, of, all, of, us]",2480
21957,we,do,[it],2480
21958,we,do,[it],2480
21959,you,need,"[to, know, about, a, person, before, you, 'd, feel, comfortable, making, a, loan]",2486
21960,you,want,"[to, lend, 1,000, dollars, to, the, person, sitting, two, rows, behind, you]",2486
21961,you,need,"[what, to, know, about, that, person]",2486
21962,i,remember,"[running, into, her, patients, with, her, at, the, grocery, store, or, on, the, sidewalk]",2486
21963,they,come,"[running, into, her, patients, with, her, at, the, grocery, store, or, on, the, sidewalk, her]",2486
21964,i,pay,[her],2486
21965,she,thank,[them],2486
21966,she,ask,[them],2486
21967,she,give,[credit],2486
21968,she,trust,[them],2486
21969,we,give,[credit],2486
21970,we,live,[credit],2486
21971,most,go,"[to, lend, to, a, stranger, unless, we, know, a, little, something, about, them]",2486
21972,we,know,[something],2486
21973,institutions,know,[us],2486
21974,they,have,[way],2486
21975,we,have,[access],2486
21976,we,need,[that],2486
21977,that,have,"[credit, score]",2486
21978,they,have,[score],2486
21979,they,have,[score],2486
21980,they,have,[access],2486
21981,that,improve,[lives],2486
21982,we,want,"[to, find, a, way, to, build, trust, and, to, open, up, financial, access, for, these, 2.5, billion]",2486
21983,we,create,[application],2486
21984,that,build,"[credit, scores]",2486
21985,people,use,[them],2486
21986,we,do,[that],2486
21987,they,texting,[friends],2486
21988,they,look,[directions],2486
21989,they,browse,[internet],2486
21990,they,make,[transactions],2486
21991,data,capture,[picture],2486
21992,it,provide,[picture],2486
21993,customers,give,[access],2486
21994,we,capture,[it],2486
21995,us,understand,[creditworthiness],2486
21996,she,have,[sons],2486
21997,she,put,[who],2486
21998,she,make,[enough],2486
21999,emergency,force,[her],2486
22000,she,have,[income],2486
22001,jenipher,want,[credit],2486
22002,she,get,[microloan],2486
22003,she,have,"[to, form, a, group, that, could, help, vouch, for, her, credibility]",2486
22004,that,help,[vouch],2486
22005,jenipher,have,"[collateral, credit, history]",2486
22006,son,convince,[her],2486
22007,jenipher,answer,[questions],2486
22008,she,give,[access],2486
22009,we,saw,[what],2486
22010,jenipher,have,"[savings, balance, loan, history]",2486
22011,that,throw,[flag],2486
22012,that,show,[picture],2486
22013,she,make,"[phone, calls]",2486
22014,data,show,"[percent, increase]",2486
22015,she,have,"[travel, patterns]",2486
22016,data,show,"[percent, increase]",2486
22017,they,spend,[most],2486
22018,she,communicate,[lot],2486
22019,she,have,"[support, network]",2486
22020,people,tend,"[to, be, more, likely, to, be, good, borrowers]",2486
22021,which,show,"[percent, increase]",2486
22022,we,take,[risk],2486
22023,we,give,[loan],2486
22024,it,prove,[trust],2486
22025,us,deliver,[loans],2486
22026,we,give,[power],2486
22027,customers,use,[loans],2486
22028,they,build,"[economies, communities]",2486
22029,jenipher,increase,[savings],2486
22030,she,start,"[food, stalls]",2486
22031,she,make,[plans],2486
22032,she,have,"[credit, history]",2486
22033,she,deserve,[it],2486
22034,i,saw,[jenipher],2486
22035,she,tell,[me],2486
22036,i,do,[this],2486
22037,she,live,[life],2486
22038,that,deserve,"[to, be, trusted]",2486
22039,we,have,[electricity],2488
22040,we,make,[fire],2488
22041,we,make,[food],2488
22042,i,have,"[to, go, to, the, border, area, to, collect, a, journalist]",2488
22043,journalist,decide,"[to, cover, a, story, the, government, does, n't, want, us, to, cover]",2488
22044,i,build,[relationships],2488
22045,this,give,[chance],2488
22046,i,have,[power],2488
22047,they,want,"[to, cover, a, story, about, drug, addiction, in, my, country]",2488
22048,tunnels,bring,[needs],2488
22049,side,flood,[them],2488
22050,they,work,[them],2488
22051,men,enter,[household],2488
22052,journalists,get,[story],2488
22053,i,have,[husband],2488
22054,who,support,[me],2488
22055,i,have,[one],2488
22056,i,call,[him],2488
22057,he,know,[him],2488
22058,he,call,[contact],2488
22059,who,give,[access],2488
22060,i,trust,[who],2488
22061,i,ask,"[magazine, to, set, up, a, meeting, with, the, kidnappers, in, gaza]",2488
22062,i,do,"[magazine, to, set, up, a, meeting, with, the, kidnappers, in, gaza]",2488
22063,i,ask,"[to, meet, outside, of, his, hotel]",2488
22064,they,pick,[us],2488
22065,they,wear,[masks],2488
22066,they,drive,[us],2488
22067,they,take,"[cell, phones]",2488
22068,we,do,[interview],2488
22069,i,do,[what],2488
22070,i,do,[it],2488
22071,i,tell,[you],2488
22072,i,love,[country],2488
22073,we,have,[music],2488
22074,we,have,[dancers],2488
22075,part,leave,[house],2488
22076,i,take,[picture],2488
22077,i,hear,"[sound, sound]",2488
22078,i,want,"[to, be, there, first]",2488
22079,we,hear,[sound],2488
22080,i,use,"[to, tell, them, that, they, were, fireworks]",2488
22081,i,have,[nightmares],2488
22082,i,witness,[that],2488
22083,i,remember,[girl],2488
22084,i,forget,[her],2488
22085,i,tell,[stories],2488
22086,they,call,[me],2488
22087,i,get,[chance],2488
22088,i,help,[women],2488
22089,i,do,[work],2488
22090,i,remember,[words],2488
22091,which,mean,[things],2493
22092,projects,have,[thing],2493
22093,that,require,"[to, achieve, it]",2493
22094,weapons,make,[hand],2493
22095,ying,solve,[problem],2493
22096,he,do,[same],2493
22097,he,use,[design],2493
22098,he,want,[what],2493
22099,pirates,terrorize,[seas],2493
22100,pirates,realize,[that],2493
22101,they,need,"[to, attack, their, enemies, so, brutally, that, they, would, surrender, on, sight]",2493
22102,they,take,[ships],2493
22103,they,incur,[casualties],2493
22104,teach,redesign,[himself],2493
22105,he,wear,"[jackets, hats]",2493
22106,he,grow,[beard],2493
22107,that,obscure,[face],2493
22108,he,sling,[braces],2493
22109,he,attach,[matches],2493
22110,he,set,[them],2493
22111,ship,poise,"[to, attack]",2493
22112,he,fly,[flag],2493
22113,that,bore,"[macabre, symbols, pair]",2493
22114,motifs,signify,[death],2493
22115,design,use,[designer],2493
22116,she,volunteer,"[to, work, in, military, hospitals, during, the, crimean, war]",2493
22117,they,catch,[that],2493
22118,she,mount,[campaign],2493
22119,designers,risk,"[being, seen, as, cranks, or, subversives]",2493
22120,they,influence,[design],2493
22121,he,radicalize,"[bauhaus, design, school]",2493
22122,some,shun,[him],2493
22123,he,struggle,"[to, open, a, new, bauhaus, in, chicago, years, later]",2493
22124,he,put,[it],2493
22125,he,start,"[talking, about, the, importance, of, environmentalism, in, design, in, the, 1920s]",2493
22126,he,mock,[many],2493
22127,some,fail,[many],2493
22128,that,draw,[me],2493
22129,i,begin,[career],2493
22130,i,write,"[to, specialize, in, any, of, those, fields]",2493
22131,i,choose,"[to, specialize, in, any, of, those, fields]",2493
22132,i,pick,[design],2493
22133,i,admire,[achievements],2493
22134,advances,enable,[them],2493
22135,platforms,give,"[freedom, response]",2493
22136,platforms,give,[resources],2493
22137,generation,develop,"[internet, technologies]",2493
22138,people,have,"[access, water]",2493
22139,who,have,"[tablet, computer]",2493
22140,it,use,"[to, monitor, the, hearts, of, patients, in, remote, ,, rural, areas]",2493
22141,data,send,[network],2493
22142,problems,spot,[specialists],2493
22143,this,save,[patients],2493
22144,zang,start,"[working, on, the, cardiopad, eight, years, ago]",2493
22145,he,fail,"[to, persuade, any, conventional, sources, to, give, him, investment, to, get, the, project, off, the, ground]",2493
22146,he,post,[idea],2493
22147,official,saw,[it],2493
22148,official,manage,"[to, secure, a, government, grant, for, him]",2493
22149,he,develop,[cardiopad],2493
22150,who,pursue,[projects],2493
22151,i,go,"[to, finish, by, looking, at, just, a, few, of, them]",2493
22152,who,develop,[internet],2493
22153,who,develop,"[design, language]",2493
22154,more,pursue,[dreams],2493
22155,we,stand,"[to, benefit]",2493
22156,i,have,[idea],2499
22157,you,see,[this],2499
22158,i,go,"[to, look, ahead, and, trust, that, you, 're, there]",2499
22159,i,draw,[semicircle],2499
22160,stage,use,"[to, be]",2499
22161,i,have,[minutes],2499
22162,i,set,[limit],2499
22163,i,ask,[her],2499
22164,priest,wear,[that],2499
22165,we,have,[days],2499
22166,she,do,[it],2499
22167,she,look,[proof],2499
22168,she,say,[proof],2499
