,subject,verb,object,TalkID
63482,you,say,"[let, 's, just, give, neuroscience, a, few, years]",2045
63483,'s,give,[years],2045
63484,it,turn,"[to, be, another, emergent, phenomenon, like, traffic, jams, ,, like, hurricanes, ,, like, life]",2045
63485,we,figure,[it],2045
63486,you,apply,[that],2045
63487,we,play,[chess],2045
63488,behavior,accompany,[experience],2045
63489,paradigm,have,[much],2045
63490,i,want,[theory],2045
63491,i,bang,[head],2045
63492,you,get,[what],2045
63493,we,get,[chain],2045
63494,physics,explain,[chemistry],2045
63495,chemistry,explain,[biology],2045
63496,biology,explain,[parts],2045
63497,consciousness,seem,"[to, fit, into, this, picture]",2045
63498,we,know,"[how, to, accommodate, it, into, our, scientific, view, of, the, world]",2045
63499,we,need,"[that, to, integrate, into, our, view, of, the, world]",2045
63500,we,need,[ideas],2045
63501,friend,have,[one],2045
63502,idea,involve,[kind],2045
63503,we,get,"[to, do]",2045
63504,we,explain,[everything],2045
63505,that,need,"[to, be, explained]",2045
63506,i,say,[power],2045
63507,we,need,"[to, explore]",2045
63508,you,want,"[to, have, a, purely, reductionist, brain, -, based, theory, of, consciousness]",2045
63509,i,want,"[to, explore, two, crazy, ideas, that, i, think, may, have, some, promise]",2045
63510,that,have,[promise],2045
63511,physicists,take,[aspects],2045
63512,they,postulate,[laws],2045
63513,they,take,[world],2045
63514,you,build,[world],2045
63515,you,explain,[phenomena],2045
63516,he,postulate,[laws],2045
63517,you,explain,[consciousness],2045
63518,you,need,"[to, expand, the, list]",2045
63519,you,do,[science],2045
63520,this,open,[way],2045
63521,you,do,[science],2045
63522,we,need,[what],2045
63523,that,connect,[consciousness],2045
63524,we,want,[laws],2045
63525,we,write,[them],2045
63526,we,want,"[to, find, fundamental, laws]",2045
63527,we,write,[them],2045
63528,system,have,[degree],2045
63529,photon,have,[degree],2045
63530,i,get,"[to, slow, down, and, smell, the, roses]",2045
63531,photons,have,[element],2045
63532,this,sound,"[bit, kooky]",2045
63533,anyone,think,[thing],2045
63534,neuroscientist,take,[kind],2045
63535,neuroscientist,develop,[it],2045
63536,he,have,[measure],2045
63537,he,call,[which],2045
63538,he,propose,[law],2045
63539,i,know,"[to, integrate, a, whole, range, of, scientific, data, property]",2045
63540,it,use,"[to, integrate, a, whole, range, of, scientific, data]",2045
63541,it,have,[property],2045
63542,you,write,[it],2045
63543,panpsychism,help,"[us, to, integrate, consciousness, into, the, physical, world]",2045
63544,us,integrate,[consciousness],2045
63545,it,describe,[structure],2045
63546,it,tell,[us],2045
63547,that,underlie,[it],2045
63548,hawking,put,[it],2045
63549,what,put,[fire],2045
63550,you,leave,[equations],2045
63551,you,take,[them],2045
63552,physics,do,[what],2045
63553,that,put,[fire],2045
63554,view,have,[potential],2045
63555,it,have,[consequences],2045
63556,i,use,"[to, think, i, should, n't, eat, anything, which, is, conscious]",2045
63557,i,eat,[anything],2045
63558,you,take,[view],2045
63559,you,go,"[to, go, very, hungry]",2045
63560,this,tend,"[to, transfigure, your, views]",2045
63561,you,take,[view],2045
63562,she,have,"[information, processing, integration]",2045
63563,it,raise,[issues],2045
63564,canada,have,[consciousness],2045
63565,i,know,[answer],2045
63566,i,think,[answer],2045
63567,view,raise,[number],2045
63568,view,have,[number],2045
63569,we,answer,[questions],2045
63570,we,go,"[to, be, well, on, our, way, to, a, serious, theory, of, consciousness]",2045
63571,we,expect,"[to, solve, it, overnight]",2045
63572,we,go,"[to, figure, it, out, eventually]",2045
63573,it,take,[idea],2045
63574,i,grow,"[going, to, night, markets]",2047
63575,i,like,"[going, to, night, markets]",2047
63576,i,love,"[energy, colors, lights, toys, things, things]",2047
63577,i,like,[kind],2047
63578,i,like,"[to, make, environments, for, people, to, explore, and, play]",2047
63579,i,take,"[sheets, plastic, bags]",2047
63580,i,take,[things],2047
63581,i,mix,[it],2047
63582,i,pump,[it],2047
63583,i,like,[materials],2047
63584,i,like,"[to, make, devices, that, work, with, body, parts]",2047
63585,i,take,"[lights, bungee, cord]",2047
63586,i,strap,[it],2047
63587,i,videotape,"[belly, button]",2047
63588,i,get,[perspective],2047
63589,it,do,[what],2047
63590,i,like,"[to, modify, household, appliances]",2047
63591,some,have,[them],2047
63592,i,cut,[sensor],2047
63593,i,add,"[extension, line]",2047
63594,i,use,"[modeling, clay]",2047
63595,i,stick,[it],2047
63596,i,videotape,[eye],2047
63597,i,use,[part],2047
63598,you,turn,"[sensor, extension, line, modeling, clay, it, eye, part]",2047
63599,eyelid,trick,[sensor],2047
63600,it,shut,[light],2047
63601,i,want,"[to, collect, more, different, types, of, eyes]",2047
63602,i,build,[device],2047
63603,people,wear,[helmet],2047
63604,people,record,[eyes],2047
63605,me,extract,[eyes],2047
63606,i,have,[diversity],2047
63607,sculpture,have,[eyes],2047
63608,eye,control,[device],2047
63609,eye,turn,[itself],2047
63610,eye,inflate,"[plastic, tube]",2047
63611,eye,watch,[video],2047
63612,eyes,activate,[water],2047
63613,i,love,"[science, biology]",2047
63614,i,do,"[research, fellowship]",2047
63615,i,love,[creatures],2047
63616,i,love,[way],2047
63617,i,fascinate,"[either, to, attract, mates, ,, for, self, -, defense, ,, or, to, attract, food]",2047
63618,they,use,[light],2047
63619,research,inspire,"[work, things]",2047
63620,i,start,"[gathering, a, lot, of, different, types, of, material, in, my, studio, and, just, experimenting, and, trying, this, out, ,]",2047
63621,i,use,[lot],2047
63622,they,look,[containers],2047
63623,they,make,[containers],2047
63624,they,tupperware,[containers],2047
63625,i,like,"[to, share, with, you, how, ordinary, things, can, become, something, magical, and, wondrous]",2047
63626,applause,thank,[you],2047
63627,you,eat,[booger],2049
63628,you,make,[sound],2049
63629,you,remember,[something],2049
63630,you,lowercased,[letter],2049
63631,you,end,[text],2049
63632,someone,say,[something],2049
63633,someone,spend,[rest],2049
63634,you,seem,"[to, lose, your, airplane, ticket, a, thousand, times, as, you, walked, from, the, check, -, in, to, the, gate]",2049
63635,you,try,"[to, guess, someone, else, 's, password, so, many, times, that, it, locked, their, account]",2049
63636,it,lock,[account],2049
63637,you,have,[feeling],2049
63638,you,break,[something],2049
63639,you,misplace,[badge],2049
63640,you,start,"[imagining, what, a, three, -, day, vancouver, vacation, might, look, like]",2049
63641,you,texted,[phrase],2049
63642,you,have,[conversation],2049
63643,you,think,"[to, happen, just, naturally]",2049
63644,this,suppose,"[to, happen, just, naturally]",2049
63645,you,realize,[that],2049
63646,you,wake,[remembrance],2049
63647,you,flood,[remembrance],2049
63648,someone,leave,[you],2049
63649,you,lose,[ability],2049
63650,you,complete,[test],2049
63651,i,like,"[to, share, with, you, a, new, model, of, higher, education, ,, a, model, that, ,, once, expanded]",2050
63652,humans,chase,[education],2050
63653,'s,meet,[some],2050
63654,family,force,"[to, flee, to, nigeria]",2050
63655,he,graduate,[school],2050
63656,he,want,"[to, continue, to, higher, education]",2050
63657,he,send,"[to, continue, to, higher, education]",2050
63658,patrick,give,[dream],2050
63659,he,surf,[net],2050
63660,parents,go,[any],2050
63661,parents,do,[any],2050
63662,debbie,work,[life],2050
63663,debbie,pay,[taxes],2050
63664,debbie,support,"[herself, month]",2050
63665,debbie,have,[savings],2050
63666,she,pay,[tuition],2050
63667,she,leave,[work],2050
63668,he,experience,"[misery, fear, failure]",2050
63669,he,find,[opportunity],2050
63670,he,have,[chance],2050
63671,system,fail,"[patrick, debbie, wael]",2050
63672,it,fail,[millions],2050
63673,that,graduate,[school],2050
63674,millions,access,[it],2050
63675,that,want,"[to, study, yet]",2050
63676,we,know,[it],2050
63677,education,stop,"[being, a, right, for, all]",2050
63678,they,take,"[placement, test]",2050
63679,they,pass,[it],2050
63680,they,have,[access],2050
63681,i,found,[university],2050
63682,who,have,[other],2050
63683,that,disrupt,"[education, system]",2050
63684,that,open,[gates],2050
63685,they,earn,[what],2050
63686,society,say,"[education, system, gates]",2050
63687,applause,thank,[you],2050
63688,we,need,"[to, reinvent, the, wheel]",2050
63689,we,look,[power],2050
63690,we,use,[power],2050
63691,we,set,"[to, build, a, model, that, will, cut, down, almost, entirely, the, cost, of, higher, education]",2050
63692,that,cut,[cost],2050
63693,we,do,[it],2050
63694,universities,have,[expenses],2050
63695,universities,n't,[that],2050
63696,we,need,"[to, pass, these, expenses, on, to, our, students]",2050
63697,we,need,"[to, worry, about, capacity]",2050
63698,nobody,need,"[to, stand, at, the, back, of, the, lecture, hall]",2050
63699,students,need,"[to, buy]",2050
63700,who,put,[material],2050
63701,we,need,"[to, send, our, students, to, buy, textbooks]",2050
63702,we,use,[model],2050
63703,professors,need,"[to, labor, over, class, assignments]",2050
63704,model,develop,[leadership],2050
63705,we,do,[it],2050
63706,we,offer,[programs],2050
63707,students,find,[job],2050
63708,those,get,[it],2050
63709,who,need,[attention],2050
63710,they,meet,[peer],2050
63711,they,find,"[lecture, notes, reading, assignment, homework, assignment, discussion, question]",2050
63712,we,open,[minds],2050
63713,we,develop,[shift],2050
63714,students,take,[quiz],2050
63715,which,assess,[peers],2050
63716,students,get,[grade],2050
63717,they,take,[exam],2050
63718,they,get,[grade],2050
63719,we,open,[gates],2050
63720,we,use,[audio],2050
63721,we,use,[video],2050
63722,we,ask,[students],2050
63723,student,pay,[dollars],2050
63724,who,afford,[this],2050
63725,we,offer,[variety],2050
63726,we,get,[endorsement],2050
63727,applause,thank,[you],2050
63728,i,invite,"[universities, governments]",2050
63729,that,witness,[disruption],2050
63730,we,know,[it],2050
63731,i,get,[question],2061
63732,i,get,[permission],2061
63733,i,write,[code],2061
63734,people,want,"[to, pick, it, up]",2061
63735,percent,use,[web],2061
63736,we,form,"[web, foundation]",2061
63737,percent,use,"[world, web, counting]",2061
63738,we,do,[what],2061
63739,it,go,"[to, be, around, mobile]",2061
63740,you,remember,[things],2061
63741,you,look,[them],2061
63742,you,read,[that],2061
63743,they,acquire,[amount],2061
63744,i,use,[web],2061
63745,i,talk,[people],2061
63746,we,know,[what],2061
63747,it,do,[people],2061
63748,who,abuse,[data],2061
63749,we,use,[web],2061
63750,we,have,"[to, worry, about, what, the, underlying, infrastructure, of, the, whole, thing, ,, is, it, in, fact, of, a, quality, that, we, need]",2061
63751,we,need,[that],2061
63752,we,tweet,[tweets],2061
63753,lots,see,[tweets],2061
63754,twitter,block,[information],2061
63755,way,put,[information],2061
63756,we,try,"[to, express, ourselves]",2061
63757,we,love,[fact],2061
63758,we,join,"[networking, companies]",2061
63759,we,limit,[ourselves],2061
63760,you,read,[book],2061
63761,we,love,"[to, use, machines, which, help, us, find, stuff, we, like]",2061
63762,us,find,[stuff],2061
63763,we,love,[it],2061
63764,we,like,[things],2061
63765,machine,feed,[stuff],2061
63766,we,like,[that],2061
63767,we,end,"[it, stuff]",2061
63768,which,threaten,[web],2061
63769,you,want,[sort],2061
63770,i,want,[one],2061
63771,i,want,[web],2061
63772,i,use,[healthcare],2061
63773,i,want,[web],2061
63774,i,want,[web],2061
63775,i,want,[that],2061
63776,you,have,[list],2061
63777,us,use,[anniversary],2061
63778,you,go,[links],2061
63779,you,find,[links],2061
63780,people,start,"[to, put, together, a, magna, carta, ,, a, bill, of, rights, for, the, web]",2061
63781,we,do,[that],2061
63782,we,decide,"[,, these, are, ,, in, a, way, ,, becoming, fundamental, rights]",2061
63783,'s,crowdsource,[carta],2061
63784,'s,do,[that],2061
63785,'s,use,[energy],2061
63786,applause,thank,[you],2061
63787,some,carry,[items],2063
63788,they,have,[idea],2063
63789,they,go,"[to, be, exchanged, for, prisoners, of, war]",2063
63790,items,recover,[bodies],2063
63791,forensics,exhume,[bodies],2063
63792,that,devastate,[nation],2063
63793,tribunal,deliver,[number],2063
63794,victims,carry,[that],2063
63795,survivors,call,"[to, try, to, identify, these, items, physically]",2063
63796,they,believe,[it],2063
63797,they,shelve,[it],2063
63798,i,decide,"[to, photograph, every, single, exhumed, item, in, order, to, create, a, visual, archive, that, survivors, could, easily, browse]",2063
63799,i,like,"[to, give, back, to, the, community]",2063
63800,i,like,"[to, move, beyond, raising, awareness]",2063
63801,someone,recognize,[items],2063
63802,photographs,remain,[items],2063
63803,familiarity,guarantee,[empathy],2063
63804,i,write,"[book, question, mark]",2067
63805,i,entitle,"[which, century]",2067
63806,publishers,cut,"[question, mark]",2067
63807,publishers,change,[title],2067
63808,species,have,[future],2067
63809,travel,spread,[pandemics],2067
63810,media,spread,"[panic, rumor]",2067
63811,we,take,"[fire, insurance]",2067
63812,science,offer,"[power, promise]",2067
63813,millions,have,[capability],2067
63814,they,misuse,[cybertech],2067
63815,children,design,[organisms],2067
63816,children,create,[organisms],2067
63817,people,master,"[biology, techniques]",2067
63818,network,threaten,[us],2067
63819,that,develop,[mind],2067
63820,regulations,say,[whatever],2067
63821,we,try,"[to, regulate]",2067
63822,village,have,"[village, idiots]",2067
63823,they,have,[range],2067
63824,we,have,[ride],2067
63825,that,snuff,[life],2067
63826,it,destroy,[earth],2067
63827,it,rip,[fabric],2067
63828,nature,do,"[experiments, zillions]",2067
63829,that,generate,[conditions],2067
63830,biologists,avoid,[release],2067
63831,a,wipe,[percent],2067
63832,b,wipe,[percent],2067
63833,we,accept,[one],2067
63834,extinction,foreclose,[potential],2067
63835,we,set,[center],2067
63836,we,need,[help],2067
63837,'s,jeopardize,[future],2067
63838,i,like,"[to, finish, with, a, quote, from, a, great, scientist, called, peter, medawar]",2067
63839,they,make,[sound],2067
63840,i,go,"[to, talk, about, the, mystery, of, existence]",2072
63841,it,obsess,[thinkers],2072
63842,you,like,"[taking, your, epigrams, from, a, philosopher]",2072
63843,i,want,"[to, know, how, come, the, quantum, ,, how, come, the, universe, ,, how, come, existence]",2072
63844,friend,say,"[to, know, how, come, the, quantum, ,, how, come, the, universe, ,, how, come, existence]",2072
63845,i,do,[lot],2072
63846,who,ask,"[it, guy, leibniz]",2072
63847,who,invent,[calculus],2072
63848,he,pretend,"[to, be, an, orthodox, christian, in, his, metaphysical, outlook]",2072
63849,he,say,"[to, be, an, orthodox, christian, in, his, metaphysical, outlook]",2072
63850,god,create,[it],2072
63851,he,need,[materials],2072
63852,he,make,[it],2072
63853,americans,believe,[what],2072
63854,god,make,[it],2072
63855,'s,put,[this],2072
63856,i,have,[slides],2072
63857,i,go,"[to, mime, my, visuals]",2072
63858,we,have,[equation],2072
63859,nothing,=,[world],2072
63860,you,believe,[argument],2072
63861,he,create,[world],2072
63862,we,have,"[_, _, _, _, _, _, _]",2072
63863,you,want,"[to, stop, right, there]",2072
63864,you,get,[what],2072
63865,world,=,[nothing],2072
63866,we,enslave,[desires],2072
63867,we,see,[world],2072
63868,we,slip,[world],2072
63869,i,get,"[_, _, _, _, _, _, _]",2072
63870,this,go,"[to, get, serious, in, a, minute, ,, so, —, _]",2072
63871,we,go,"[what, to, put, in, that, blank]",2072
63872,that,tell,[us],2072
63873,i,call,[what],2072
63874,physicists,purport,"[to, give, a, purely, scientific, explanation, of, how, a, universe, like, ours, could, have, popped, into, existence, out, of, sheer, nothingness, ,, a, quantum, fluctuation, out, of, the, void]",2072
63875,thing,popularize,"[physicist, friend]",2072
63876,who,write,[book],2072
63877,he,get,[god],2072
63878,laws,show,[space],2072
63879,i,get,[problem],2072
63880,he,see,[laws],2072
63881,laws,have,"[sort, clout]",2072
63882,they,form,[abyss],2072
63883,they,call,[world],2072
63884,they,have,[cloud],2072
63885,they,call,[world],2072
63886,you,believe,[me],2072
63887,himself,put,[model],2072
63888,hawking,require,"[cause, creator]",2072
63889,hawking,admit,"[cause, creator]",2072
63890,what,breathe,[fire],2072
63891,what,create,[world],2072
63892,he,puzzle,[this],2072
63893,equations,resolve,[puzzle],2072
63894,themselves,do,[magic],2072
63895,that,describe,[universe],2072
