term,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
island,0.0001777097316583052,8.231517303825304e-05,1.2534155573938984e-05,3.024406964201103e-05,0.0001139027839738783,6.755387421468622e-05,6.127665534507511e-05,7.922109816286273e-05,3.263308178666123e-05,4.18532624618089e-05,2.013753939406144e-05,3.937752016129032e-05,6.166241881114857e-05,2.1957913998170175e-05,7.756026432538082e-05,6.159721580584558e-05
islands,1.3669979358331168e-05,3.5277931302108444e-05,0.0,2.016271309467402e-05,9.491898664489859e-06,2.2517958071562072e-05,3.5015231625757206e-05,6.337687853029018e-05,8.158270446665307e-06,2.511195747708534e-05,0.0,7.875504032258064e-06,0.0,3.659652333028362e-05,3.878013216269041e-05,0.0
isn,0.0003144095252416169,0.000317501381718976,0.0003133538893484746,0.00024195255713608824,0.00037018404791510447,0.00021016760866791266,0.00022759900556742184,0.00022974118467230194,0.00029369773607995105,0.00022600761729376804,0.00023158170303170654,0.00020476310483870969,0.00028090657458412126,0.0002708142726440988,0.00025594887227375673,0.0002340694200622132
isolate,0.0,0.0,1.2534155573938984e-05,0.0,9.491898664489859e-06,1.5011972047708048e-05,0.0,0.0,0.0,0.0,1.006876969703072e-05,7.875504032258064e-06,6.851379867905396e-06,7.319304666056724e-06,1.5512052865076164e-05,0.0
isolated,1.3669979358331168e-05,1.1759310434036149e-05,1.2534155573938984e-05,1.008135654733701e-05,9.491898664489859e-06,1.5011972047708048e-05,1.7507615812878603e-05,7.922109816286273e-06,4.0791352233326534e-05,2.511195747708534e-05,3.020630909109216e-05,0.0,0.0,2.1957913998170175e-05,1.5512052865076164e-05,4.927777264467646e-05
isolating,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,0.0,1.5844219632572545e-05,0.0,0.0,0.0,7.875504032258064e-06,0.0,0.0,0.0,1.2319443161169115e-05
isolation,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,8.753807906439301e-06,0.0,1.6316540893330614e-05,3.348260996944712e-05,1.006876969703072e-05,0.0,0.0,7.319304666056724e-06,1.5512052865076164e-05,4.31180510640919e-05
isotopes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.013753939406144e-05,7.875504032258064e-06,0.0,0.0,0.0,0.0
israel,2.7339958716662336e-05,0.0,0.0,0.0,7.593518931591887e-05,7.505986023854024e-06,8.753807906439301e-06,0.00010298742761172155,8.158270446665307e-06,5.022391495417068e-05,5.03438484851536e-05,1.575100806451613e-05,6.851379867905396e-06,3.659652333028362e-05,7.756026432538082e-06,0.0
israeli,0.0,1.1759310434036149e-05,0.0,0.0,1.8983797328979717e-05,7.505986023854024e-06,0.0,0.0,0.0,4.18532624618089e-05,0.0,0.0,4.1108279207432375e-05,0.0,0.0,6.159721580584557e-06
israelis,0.0,0.0,0.0,0.0,9.491898664489859e-06,7.505986023854024e-06,0.0,7.922109816286273e-06,0.0,1.674130498472356e-05,0.0,0.0,6.851379867905396e-06,0.0,7.756026432538082e-06,0.0
issue,0.00012302981422498052,8.231517303825304e-05,8.773908901757289e-05,8.065085237869608e-05,0.000132886581302858,6.004788819083219e-05,7.878427115795371e-05,0.00010298742761172155,0.00021211503161329797,0.00010044782990834136,0.0001006876969703072,0.00016538558467741934,0.00023979829537668887,5.8554437328453794e-05,0.0001240964229206093,0.00011087498845052203
issued,0.0,1.1759310434036149e-05,2.506831114787797e-05,3.024406964201103e-05,0.0,7.505986023854024e-06,0.0,0.0,8.158270446665307e-06,8.37065249236178e-06,0.0,0.0,0.0,3.659652333028362e-05,7.756026432538082e-06,6.159721580584557e-06
issues,9.568985550831818e-05,9.407448347228919e-05,6.267077786969492e-05,7.056949583135907e-05,0.00016136227729632757,0.00016513169252478852,9.629188697083232e-05,9.506531779543528e-05,6.526616357332246e-05,7.533587243125602e-05,9.061892727327648e-05,0.00014175907258064517,0.00010962207788648634,0.0001463860933211345,0.00013960847578568548,8.62361021281838e-05
issuing,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,8.753807906439301e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
istanbul,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.756026432538082e-06,6.159721580584557e-06
it,0.021612237365521578,0.022542598102047295,0.02242360432177684,0.021180930105955058,0.019866543904777274,0.019020168584446096,0.017971567631919885,0.01802279983205127,0.01818478482561697,0.01870840832042858,0.019221281351631644,0.016845703125,0.017402504864479706,0.01630741079597438,0.01629541153476251,0.017536727339924237
italian,1.3669979358331168e-05,2.3518620868072297e-05,2.506831114787797e-05,2.016271309467402e-05,0.0,3.7529930119270116e-05,2.6261423719317904e-05,0.0,8.158270446665307e-06,8.37065249236178e-06,2.013753939406144e-05,0.0,2.0554139603716188e-05,1.4638609332113449e-05,0.0,4.31180510640919e-05
italians,0.0,1.1759310434036149e-05,0.0,0.0,9.491898664489859e-06,7.505986023854024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.756026432538082e-06,0.0
italy,2.7339958716662336e-05,0.0,2.506831114787797e-05,4.032542618934804e-05,8.542708798040872e-05,2.2517958071562072e-05,8.753807906439301e-06,0.0,1.6316540893330614e-05,6.696521993889424e-05,1.006876969703072e-05,7.875504032258064e-06,6.851379867905396e-06,0.0,0.0,1.2319443161169115e-05
itch,2.7339958716662336e-05,0.0,0.0,0.0,9.491898664489859e-06,0.0,0.0,0.0,0.0,0.0,2.013753939406144e-05,0.0,0.0,0.0,7.756026432538082e-06,0.0
itching,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2319443161169115e-05
item,0.0,7.055586260421689e-05,0.0,1.008135654733701e-05,0.0,2.2517958071562072e-05,0.0,7.922109816286273e-06,8.158270446665307e-06,8.37065249236178e-06,2.013753939406144e-05,7.875504032258064e-06,1.3702759735810792e-05,7.319304666056724e-06,1.5512052865076164e-05,1.2319443161169115e-05
items,1.3669979358331168e-05,1.1759310434036149e-05,0.0,2.016271309467402e-05,2.8475695993469574e-05,2.2517958071562072e-05,8.753807906439301e-06,1.5844219632572545e-05,8.158270446665307e-06,0.0,4.027507878812288e-05,7.875504032258064e-06,6.851379867905396e-05,1.4638609332113449e-05,1.5512052865076164e-05,6.159721580584557e-06
iteration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,0.0,0.0,7.875504032258064e-06,2.0554139603716188e-05,0.0,0.0,0.0
iterative,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,0.0,0.0,8.158270446665307e-06,0.0,1.006876969703072e-05,0.0,6.851379867905396e-06,0.0,0.0,0.0
itinerant,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,0.0,7.922109816286273e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itinerary,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.756026432538082e-06,0.0
its,0.0006834989679165585,0.0007525958677783135,0.0005640370008272543,0.0006754508886715796,0.00043662733856653346,0.0005404309937174898,0.0007178122483280227,0.0009348089583217803,0.0005792372017132367,0.0006361695894194952,0.0007048138787921504,0.00048828125,0.0008084628244128367,0.0007612076852698994,0.0007213104582260416,0.0008377221349594998
itself,0.00030073954588328574,0.0002939827608509037,0.0002882855782005966,0.00034276612260945833,0.00019932987195428703,0.00018014366457249657,0.00025386042928673974,0.0002693517337537333,0.00020395676116663266,0.0002929728372326623,0.0002114441636376451,0.00013388356854838709,0.0001849872564334457,0.00024153705397987192,0.00019390066081345205,0.00024022914164279776
itsy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851379867905396e-06,7.319304666056724e-06,0.0,0.0
itty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37065249236178e-06,0.0,7.875504032258064e-06,0.0,0.0,7.756026432538082e-06,0.0
itunes,0.0,0.0,0.0,0.0,9.491898664489859e-06,1.5011972047708048e-05,0.0,0.0,1.6316540893330614e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.079860790292279e-05
iucn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,0.0,0.0,7.875504032258064e-06,0.0,0.0,0.0,6.159721580584557e-06
iv,0.0,0.0,0.0,0.0,0.0,3.0023944095416096e-05,0.0,0.0,0.0,0.0,2.013753939406144e-05,0.0,0.0,0.0,0.0,0.0
ivory,2.7339958716662336e-05,0.0,0.0,0.0,0.0,0.0,2.6261423719317904e-05,0.0,0.0,8.37065249236178e-06,0.0,1.575100806451613e-05,0.0,7.319304666056724e-06,1.5512052865076164e-05,6.159721580584557e-06
ivy,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.158270446665307e-06,0.0,0.0,0.0,0.0,0.0,7.756026432538082e-06,6.159721580584557e-06
ja,9.568985550831818e-05,0.0,0.0,0.0,9.491898664489859e-06,0.0,0.0,2.376632944885882e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jack,0.0,0.0,5.013662229575594e-05,0.00015122034821005514,1.8983797328979717e-05,1.5011972047708048e-05,1.7507615812878603e-05,4.753265889771764e-05,8.158270446665307e-06,0.0,0.0,7.875504032258064e-06,3.425689933952698e-05,0.0,3.102410573015233e-05,1.2319443161169115e-05
jacket,1.3669979358331168e-05,0.0,0.0,0.0,0.0,7.505986023854024e-06,1.7507615812878603e-05,0.0,0.0,1.674130498472356e-05,3.020630909109216e-05,0.0,0.0,0.0,0.0,0.0
jackets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,8.158270446665307e-06,8.37065249236178e-06,0.0,0.0,0.0,0.0,7.756026432538082e-06,2.463888632233823e-05
jackie,1.3669979358331168e-05,0.0,0.0,0.0,0.0,0.0,8.753807906439301e-06,0.0,0.0,0.0,1.006876969703072e-05,0.0,2.7405519471621585e-05,0.0,0.0,0.0
jackpot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37065249236178e-06,0.0,0.0,0.0,0.0,0.0,6.159721580584557e-06
jackson,0.0,1.1759310434036149e-05,1.2534155573938984e-05,1.008135654733701e-05,9.491898664489859e-06,7.505986023854024e-06,0.0,0.0,8.158270446665307e-06,1.674130498472356e-05,0.0,0.0,0.0,0.0,0.0,6.159721580584557e-06
jacob,0.0,0.0,0.0,0.0,9.491898664489859e-06,0.0,0.0,7.922109816286273e-06,0.0,0.0,0.0,7.875504032258064e-06,0.0,0.0,0.0,2.463888632233823e-05
jacobs,0.0,1.1759310434036149e-05,0.0,1.008135654733701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacqueline,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,0.0,7.922109816286273e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacques,0.0,0.0,2.506831114787797e-05,0.0,0.0,0.0,0.0,2.376632944885882e-05,2.447481133999592e-05,0.0,2.013753939406144e-05,7.875504032258064e-06,0.0,0.0,0.0,0.0
jagged,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3702759735810792e-05,0.0,0.0,0.0
jagger,1.3669979358331168e-05,0.0,0.0,1.008135654733701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jaguar,0.0,2.3518620868072297e-05,0.0,0.0,0.0,7.505986023854024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jail,4.1009938074993504e-05,1.1759310434036149e-05,1.2534155573938984e-05,3.024406964201103e-05,9.491898664489859e-06,2.2517958071562072e-05,3.5015231625757206e-05,2.376632944885882e-05,7.342443401998776e-05,0.0,5.03438484851536e-05,6.300403225806451e-05,2.0554139603716188e-05,2.9277218664226897e-05,0.0001240964229206093,0.0
jails,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.013753939406144e-05,0.0,0.0,1.4638609332113449e-05,2.3268079297614246e-05,0.0
jakarta,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,0.0,0.0,1.6316540893330614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jake,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.041261818218432e-05,2.3626512096774193e-05,0.0,0.0,0.0,0.0
jam,0.0,2.3518620868072297e-05,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,2.511195747708534e-05,1.006876969703072e-05,7.875504032258064e-06,6.851379867905396e-06,0.0,7.756026432538082e-06,0.0
jamaica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1957913998170175e-05,7.756026432538082e-06,0.0
jamaican,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875504032258064e-06,6.851379867905396e-06,7.319304666056724e-06,0.0,0.0
james,0.0,3.5277931302108444e-05,1.2534155573938984e-05,9.073220892603309e-05,1.8983797328979717e-05,9.75778183101023e-05,8.753807906439301e-05,0.0,5.710789312665715e-05,3.348260996944712e-05,4.027507878812288e-05,5.512852822580645e-05,1.3702759735810792e-05,0.00013906678865507777,0.0001318524493531474,3.6958329483507346e-05
jamie,0.0,0.0,0.0,1.008135654733701e-05,0.0,0.0,0.0,0.0,4.0791352233326534e-05,0.0,0.0,0.0,0.0,0.0,7.756026432538082e-06,0.0
jammed,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,0.0,0.0,0.0,0.0,1.006876969703072e-05,0.0,0.0,0.0,7.756026432538082e-06,0.0
jamming,0.0,0.0,0.0,0.0,0.0,0.0,8.753807906439301e-06,0.0,0.0,0.0,0.0,7.875504032258064e-06,0.0,0.0,0.0,0.0
jams,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,3.348260996944712e-05,1.006876969703072e-05,0.0,6.851379867905396e-06,0.0,7.756026432538082e-06,0.0
jan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37065249236178e-06,0.0,7.875504032258064e-06,0.0,0.0,0.0,0.0
jane,2.7339958716662336e-05,1.1759310434036149e-05,1.2534155573938984e-05,0.0,0.0,0.0,8.753807906439301e-06,5.545476871400391e-05,1.6316540893330614e-05,1.674130498472356e-05,1.006876969703072e-05,1.575100806451613e-05,0.0,1.4638609332113449e-05,0.0,0.0
janeiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,8.158270446665307e-06,8.37065249236178e-06,1.006876969703072e-05,0.0,0.0,7.319304666056724e-06,7.756026432538082e-06,0.0
janitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5844219632572545e-05,0.00014684886803997553,0.0,3.020630909109216e-05,0.0,0.0,0.0,0.0,1.2319443161169115e-05
janitors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.129898834657646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159721580584557e-06
jansen,0.0,0.0,0.0,0.0,0.0,1.5011972047708048e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4638609332113449e-05,0.0,0.0
january,0.0,1.1759310434036149e-05,5.013662229575594e-05,3.024406964201103e-05,3.7967594657959434e-05,1.5011972047708048e-05,0.0,3.9610549081431366e-05,8.158270446665307e-06,5.022391495417068e-05,2.013753939406144e-05,7.875504032258064e-06,0.00010277069801858094,3.659652333028362e-05,3.102410573015233e-05,6.159721580584557e-06
japan,4.1009938074993504e-05,0.00012935241477439764,6.267077786969492e-05,4.032542618934804e-05,5.695139198693915e-05,0.00010508380433395633,1.7507615812878603e-05,5.545476871400391e-05,2.447481133999592e-05,3.348260996944712e-05,3.020630909109216e-05,7.875504032258064e-05,2.7405519471621585e-05,4.391582799634035e-05,4.653615859522849e-05,3.6958329483507346e-05
japanese,4.1009938074993504e-05,4.7037241736144594e-05,7.52049334436339e-05,4.032542618934804e-05,3.7967594657959434e-05,3.7529930119270116e-05,6.127665534507511e-05,7.922109816286273e-06,4.894962267999184e-05,6.696521993889424e-05,4.027507878812288e-05,3.937752016129032e-05,2.0554139603716188e-05,2.1957913998170175e-05,3.102410573015233e-05,2.463888632233823e-05
jar,2.7339958716662336e-05,0.0,2.506831114787797e-05,4.032542618934804e-05,0.0,0.0,0.0,0.0,1.6316540893330614e-05,1.674130498472356e-05,1.006876969703072e-05,0.0,0.0,0.0,0.0,6.159721580584557e-06
jared,1.3669979358331168e-05,1.1759310434036149e-05,0.0,0.0,0.0,7.505986023854024e-06,0.0,0.0,0.0,0.0,1.006876969703072e-05,7.875504032258064e-06,0.0,0.0,0.0,0.0
jargon,0.0,0.0,1.2534155573938984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.013753939406144e-05,0.0,6.851379867905396e-06,0.0,0.0,0.0
jarring,1.3669979358331168e-05,0.0,0.0,0.0,0.0,7.505986023854024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319304666056724e-06,0.0,0.0
jars,0.0,0.0,0.0,0.0,9.491898664489859e-06,0.0,0.0,0.0,0.0,8.37065249236178e-06,7.048138787921504e-05,0.0,6.851379867905396e-06,0.0,7.756026432538082e-06,6.159721580584557e-06
jasmine,4.1009938074993504e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.158270446665307e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jason,0.0,0.0,0.0,0.0,0.0,0.0,8.753807906439301e-06,0.0,0.0,8.37065249236178e-06,4.027507878812288e-05,7.875504032258064e-06,6.851379867905396e-05,0.0,1.5512052865076164e-05,6.159721580584557e-06
java,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319304666056724e-06,7.756026432538082e-06,0.0
javier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.511195747708534e-05,0.0,0.0,0.0,0.0,7.756026432538082e-06,0.0
jaw,0.0,0.0,0.0,1.008135654733701e-05,0.0,0.0,2.6261423719317904e-05,7.922109816286273e-06,8.158270446665307e-06,3.348260996944712e-05,1.006876969703072e-05,7.875504032258064e-06,1.3702759735810792e-05,0.0,0.0,0.0
jaws,0.0,0.0,0.0,2.016271309467402e-05,0.0,4.5035916143124144e-05,1.7507615812878603e-05,0.0,1.6316540893330614e-05,0.0,0.0,7.875504032258064e-06,6.851379867905396e-06,7.319304666056724e-06,4.653615859522849e-05,1.2319443161169115e-05
jay,0.0,1.1759310434036149e-05,2.506831114787797e-05,1.008135654733701e-05,2.8475695993469574e-05,7.505986023854024e-06,0.0,1.5844219632572545e-05,0.0,0.0,2.013753939406144e-05,0.0,0.0,0.0,7.756026432538082e-06,0.0
jazeera,0.0,0.0,0.0,0.0,7.593518931591887e-05,7.505986023854024e-06,0.0,7.922109816286273e-06,0.0,5.859456744653246e-05,0.0,0.0,0.0,0.0,0.0,0.0
jazz,4.1009938074993504e-05,0.0,1.2534155573938984e-05,0.0,2.8475695993469574e-05,7.505986023854024e-06,0.0,2.376632944885882e-05,4.0791352233326534e-05,1.674130498472356e-05,3.020630909109216e-05,7.875504032258064e-06,1.3702759735810792e-05,0.0,1.5512052865076164e-05,6.159721580584557e-06
jb,0.0,0.0,0.0,1.008135654733701e-05,0.0,7.505986023854024e-06,0.0,0.0,0.0,0.0,5.03438484851536e-05,0.0,0.0,0.0,0.0,0.0
jc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.129898834657646e-05,2.447481133999592e-05,8.37065249236178e-06,4.027507878812288e-05,4.7253024193548386e-05,1.3702759735810792e-05,5.123513266239707e-05,0.0,8.62361021281838e-05
je,0.0,0.0,5.013662229575594e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.533587243125602e-05,0.0,0.0,0.0,0.0,0.0,0.0
jealous,0.0,0.0,1.2534155573938984e-05,0.0,0.0,7.505986023854024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.756026432538082e-06,0.0
jealousy,0.0,0.0,3.760246672181695e-05,0.0,0.0,0.0,8.753807906439301e-06,0.0,0.0,8.37065249236178e-06,0.0,0.0,0.0,7.319304666056724e-06,0.0,0.0
jean,0.0,0.0,0.0,1.008135654733701e-05,0.0,0.0,1.7507615812878603e-05,7.922109816286273e-06,0.0,1.674130498472356e-05,2.013753939406144e-05,0.0,0.0,0.0,7.756026432538082e-06,6.159721580584557e-06
jeans,0.0,1.1759310434036149e-05,0.0,0.0,9.491898664489859e-06,7.505986023854024e-06,0.0,0.0,1.6316540893330614e-05,0.0,0.0,1.575100806451613e-05,6.851379867905396e-06,0.0,0.0,1.2319443161169115e-05
jeep,5.467991743332467e-05,0.0,3.760246672181695e-05,0.0,9.491898664489859e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851379867905396e-06,0.0,0.0,0.0
jeeps,0.0,1.1759310434036149e-05,0.0,0.0,9.491898664489859e-06,0.0,0.0,0.0,0.0,8.37065249236178e-06,0.0,0.0,0.0,0.0,0.0,0.0
jeez,1.3669979358331168e-05,0.0,0.0,1.008135654733701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeff,4.1009938074993504e-05,5.879655217018074e-05,5.013662229575594e-05,1.008135654733701e-05,2.8475695993469574e-05,0.0,0.0,7.922109816286273e-06,0.0,0.0,0.0,0.0,6.851379867905396e-06,7.319304666056724e-06,0.00010082834362299507,1.8479164741753673e-05
jefferson,1.3669979358331168e-05,3.5277931302108444e-05,0.0,1.008135654733701e-05,0.0,7.505986023854024e-06,8.753807906439301e-06,3.9610549081431366e-05,8.158270446665307e-06,0.0,0.0,0.0,0.0,7.319304666056724e-06,1.5512052865076164e-05,1.8479164741753673e-05
jeffersonian,0.0,0.0,0.0,1.008135654733701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3702759735810792e-05,0.0,0.0,0.0
jeffrey,1.3669979358331168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5512052865076164e-05,0.0
jelly,0.0,1.1759310434036149e-05,0.0,2.016271309467402e-05,0.0,1.5011972047708048e-05,0.0,0.0,0.0,0.0,0.0,2.3626512096774193e-05,0.0,7.319304666056724e-06,0.0,0.0
jellyfish,0.0,0.00012935241477439764,0.0,0.0,0.0,1.5011972047708048e-05,8.753807906439301e-06,7.922109816286273e-06,0.0,5.022391495417068e-05,2.013753939406144e-05,4.7253024193548386e-05,0.0,0.0,0.0,1.2319443161169115e-05
jen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.158270446665307e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.079860790292279e-05
jenkins,0.0,0.0,0.0,1.008135654733701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.756026432538082e-06,0.0
jennifer,1.3669979358331168e-05,0.0,2.506831114787797e-05,0.0,1.8983797328979717e-05,0.0,0.0,0.0,2.447481133999592e-05,8.37065249236178e-06,0.0,0.0,0.0,7.319304666056724e-06,1.5512052865076164e-05,0.0
jennings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37065249236178e-06,0.0,0.0,6.851379867905396e-06,0.0,1.5512052865076164e-05,0.0
jenny,0.0,0.0,1.2534155573938984e-05,0.0,0.0,3.7529930119270116e-05,0.0,0.0,8.158270446665307e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeopardy,0.0,0.0,1.2534155573938984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.013753939406144e-05,3.937752016129032e-05,6.851379867905396e-06,0.0,0.0,2.463888632233823e-05
jeremy,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.158270446665307e-06,0.0,2.013753939406144e-05,0.0,0.0,0.0,0.0,0.0
jerk,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,0.0,0.0,8.158270446665307e-06,0.0,1.006876969703072e-05,0.0,0.0,0.0,0.0,6.159721580584557e-06
jerome,1.3669979358331168e-05,0.0,0.0,0.0,0.0,0.0,8.753807906439301e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jerry,0.0,0.0,1.2534155573938984e-05,2.016271309467402e-05,0.0,0.0,8.753807906439301e-06,7.922109816286273e-06,3.263308178666123e-05,3.348260996944712e-05,0.0,1.575100806451613e-05,1.3702759735810792e-05,1.4638609332113449e-05,0.0,0.0
jersey,0.0,3.5277931302108444e-05,1.2534155573938984e-05,0.0,0.0,7.505986023854024e-06,2.6261423719317904e-05,7.922109816286273e-06,0.0,0.0,1.006876969703072e-05,7.875504032258064e-06,3.425689933952698e-05,4.391582799634035e-05,1.5512052865076164e-05,6.159721580584557e-06
jerusalem,4.1009938074993504e-05,0.0,0.0,0.0,4.745949332244929e-05,7.505986023854024e-06,8.753807906439301e-06,0.0,0.0,0.0,2.013753939406144e-05,3.150201612903226e-05,1.3702759735810792e-05,0.0,7.756026432538082e-06,0.0
jesse,0.0,0.0,0.0,1.008135654733701e-05,0.0,0.0,8.753807906439301e-06,0.0,0.0,0.0,0.0,0.0,4.7959659075337776e-05,1.4638609332113449e-05,0.0,0.0
jessica,1.3669979358331168e-05,0.0,0.0,1.008135654733701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.575100806451613e-05,0.0,0.0,0.0,0.0
jesus,4.1009938074993504e-05,1.1759310434036149e-05,1.2534155573938984e-05,6.048813928402206e-05,7.593518931591887e-05,1.5011972047708048e-05,1.7507615812878603e-05,7.922109816286273e-06,8.158270446665307e-06,8.37065249236178e-06,2.013753939406144e-05,7.875504032258064e-06,1.3702759735810792e-05,0.0,3.102410573015233e-05,1.2319443161169115e-05
jet,4.1009938074993504e-05,1.1759310434036149e-05,1.2534155573938984e-05,1.008135654733701e-05,2.8475695993469574e-05,2.2517958071562072e-05,8.753807906439301e-06,0.0,0.0,8.37065249236178e-06,2.013753939406144e-05,7.875504032258064e-06,2.0554139603716188e-05,3.659652333028362e-05,2.3268079297614246e-05,1.8479164741753673e-05
jets,0.0,0.0,0.0,0.0,0.0,2.2517958071562072e-05,0.0,3.9610549081431366e-05,0.0,0.0,0.0,0.0,0.0,2.1957913998170175e-05,0.0,0.0
jetsam,0.0,0.0,0.0,0.0,0.0,0.0,8.753807906439301e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.319304666056724e-06,0.0,0.0
jetsons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,0.0,0.0,0.0,6.851379867905396e-06,0.0,0.0,0.0
jettison,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,0.0,0.0,0.0,6.851379867905396e-06,0.0,0.0,0.0
jetty,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,8.753807906439301e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jew,1.3669979358331168e-05,0.0,0.0,0.0,0.0,1.5011972047708048e-05,0.0,0.0,0.0,8.37065249236178e-06,0.0,0.0,0.0,0.0,7.756026432538082e-06,0.0
jewel,0.0,0.0,0.0,0.0,1.8983797328979717e-05,0.0,8.753807906439301e-06,0.0,8.158270446665307e-06,8.37065249236178e-06,0.0,0.0,0.0,4.391582799634035e-05,0.0,6.159721580584557e-06
