,doc,subject,verb,object
55797,476,we,had,"[telephone, bills]"
55798,476,statements,produced,[computers]
55799,476,1980s,brought,"[bill, gates, machines]"
55800,476,we,had,"[dotcom, revolution, rise]"
55801,476,i,going,"[to, give, you, an, experiment]"
55802,476,you,have,[option]
55803,476,you,get,"[to, keep, everything, invented, up, till, 10, years, ago]"
55804,476,you,get,[google]
55805,476,you,get,[wikipedia]
55806,476,you,get,"[running, water, and, indoor, toilets]"
55807,476,you,get,"[to, give, up, ,]"
55808,476,you,have,"[to, give, up, ,]"
55809,476,sandy,caused,"[lot, electricity, water, heating, gasoline, charge]"
55810,476,we,have,"[to, match, them, in, the, future]"
55811,476,prediction,brings,[us]
55812,476,we,going,"[to, match, them]"
55813,476,i,drew,[you]
55814,476,i,like,"[to, award, an, oscar, to, the, inventors, of, the, 20th, century]"
55815,476,i,like,"[to, call, them, all, up, here]"
55816,476,they,going,"[to, call, back, to, you]"
55817,476,we,achieved,[what]
55818,477,'s,start,[story]
55819,477,factories,began,"[to, electrify, their, operations, ,]"
55820,477,wave,replaced,"[steam, engines]"
55821,477,they,redesign,[factories]
55822,477,technologies,drive,[growth]
55823,477,they,unleash,[cascades]
55824,477,we,shape,[destiny]
55825,477,we,going,"[to, need, to, reinvent, our, organizations, and, even, our, whole, economic, system]"
55826,477,troubles,misdiagnosed,"[machine, age]"
55827,477,i,call,"[machine, age]"
55828,477,you,fit,[ruler]
55829,477,you,see,[bit]
55830,477,it,matches,[bit]
55831,477,factories,learning,"[how, to, electrify, their, operations]"
55832,477,history,repeat,[itself]
55833,477,it,rhymes,[itself]
55834,477,numbers,understate,[progress]
55835,477,that,creates,[problem]
55836,477,we,getting,[stuff]
55837,477,they,post,[it]
55838,477,economists,measure,[gdp]
55839,477,price,means,[weight]
55840,477,numbers,miss,[dollars]
55841,477,we,reached,[end]
55842,477,we,need,"[to, make, predictions, about, the, underlying, drivers, of, growth]"
55843,477,we,measure,[world]
55844,477,trends,take,[us]
55845,477,i,used,"[to, teach, my, students, that, there, are, some, things]"
55846,477,we,rode,[route]
55847,477,innovation,creates,"[building, blocks, for, even, more, innovations]"
55848,477,student,built,[app]
55849,477,that,reached,[users]
55850,477,he,built,[it]
55851,477,we,put,[them]
55852,477,we,seeing,[wave]
55853,477,that,do,"[factory, work]"
55854,477,that,run,"[factory, work, buildings]"
55855,477,that,leap,[buildings]
55856,477,robots,revolutionizing,"[cat, transportation]"
55857,477,it,improved,[champion]
55858,477,ferrucci,showed,[chart]
55859,477,watson,beat,[champion]
55860,477,it,started,"[answering, questions, with, profanities]"
55861,477,it,tested,[them]
55862,477,it,getting,[them]
55863,477,it,applying,[some]
55864,477,it,getting,[some]
55865,477,we,building,[machines]
55866,477,implications,going,"[to, take, at, least, a, century, to, fully, play, out]"
55867,477,we,have,[nothing]
55868,477,people,have,[jobs]
55869,477,we,created,[wealth]
55870,477,income,fallen,[wealth]
55871,477,millions,become,[causes]
55872,477,they,misunderstand,[causes]
55873,477,technology,racing,[people]
55874,477,it,leaving,[people]
55875,477,we,take,[job]
55876,477,we,codify,[it]
55877,477,we,replicate,[it]
55878,477,i,overheard,[conversation]
55879,477,that,epitomizes,[economics]
55880,477,i,use,"[h&r, block]"
55881,477,turbotax,does,[everything]
55882,477,preparer,did,[that]
55883,477,millions,have,"[tax, preparation]"
55884,477,founders,done,"[tax, preparation]"
55885,477,percent,have,[jobs]
55886,477,people,racing,[race]
55887,477,many,losing,[race]
55888,477,we,do,[what]
55889,477,we,need,"[to, learn, to, race, with, the, machine]"
55890,477,kasparov,played,[blue]
55891,477,machine,won,[grandmaster]
55892,477,program,beat,[grandmaster]
55893,477,he,use,[strategy]
55894,477,i,bring,[hammer]
55895,477,kasparov,organized,"[freestyle, tournament]"
55896,477,team,had,[grandmaster]
55897,477,it,had,[supercomputer]
55898,477,team,beat,"[computer, human]"
55899,477,we,shape,[destiny]
55900,478,i,noticed,[something]
55901,478,everything,requires,[license]
55902,478,they,give,[computer]
55903,478,they,kick,[you]
55904,478,you,supposed,"[to, learn, this, stuff]"
55905,478,nobody,sits,[you]
55906,478,nobody,tells,[you]
55907,478,i,going,"[to, tell, you, ten, things, that, you, thought, everybody, knew]"
55908,478,everybody,knew,[that]
55909,478,it,turns,"[to, tell, you, ten, things, that, you, thought, everybody, knew]"
55910,478,you,want,"[to, scroll, down]"
55911,478,you,paid,[hour]
55912,478,you,filling,[one]
55913,478,you,hit,"[tab, key]"
55914,478,you,want,[connecticut]
55915,478,you,want,[texas]
55916,478,phone,puts,"[period, space, capital]"
55917,478,you,want,"[to, redial, somebody, that, you, 've, dialed, before]"
55918,478,all,hit,"[call, button]"
55919,478,you,have,"[to, do]"
55920,478,it,puts,"[phone, number]"
55921,478,you,hit,[call]
55922,478,need,hit,"[call, button, something]"
55923,478,you,trying,"[to, call, somebody]"
55924,478,that,drives,[me]
55925,478,i,call,[you]
55926,478,i,leave,[message]
55927,478,i,hear,"[call, button, something, seconds]"
55928,478,you,saying,"[leave, a, message]"
55929,478,i,get,[seconds]
55930,478,we,had,"[answering, machines]"
55931,478,carriers,adopt,[keystroke]
55932,478,it,devolves,"[to, learn, the, keystroke, for, the, person, you, 're, calling]"
55933,478,these,going,"[to, be, perfect]"
55934,478,you,want,"[to, know]"
55935,478,you,have,"[to, click, anything]"
55936,478,it,shows,[you]
55937,478,you,need,[app]
55938,478,you,have,"[to, click, one, of, the, results]"
55939,478,you,want,"[to, highlight]"
55940,478,you,want,"[to, highlight, a, word]"
55941,478,it,selects,[word]
55942,478,you,highlighted,[what]
55943,478,your,pressing,"[shutter, button]"
55944,478,camera,needs,[time]
55945,478,-,leave,[finger]
55946,478,you,get,[it]
55947,478,i,turned,[camera]
55948,478,you,giving,[talk]
55949,478,audience,looking,[talk]
55950,478,all,hit,"[letter, b]"
55951,478,you,make,"[letter, b, b, w, key, slide, w]"
55952,478,you,hit,[b]
55953,478,you,hit,"[w, key]"
55954,478,you,white,[slide]
55955,478,you,hit,[w]
55956,478,you,missed,[anything]
55957,478,you,get,"[technology, license]"
55958,479,i,have,[announcement]
55959,479,who,know,[research]
55960,479,i,done,[what]
55961,479,i,tried,"[to, solve, some, big, problems, :, counterterrorism, ,, nuclear, terrorism, ,, and, health, care, and, diagnosing, and, treating, cancer]"
55962,479,i,started,"[thinking, about, all, these, problems]"
55963,479,i,realized,"[to, solve, some, big, problems, :, counterterrorism, ,, nuclear, terrorism, ,, and, health, care, and, diagnosing, and, treating, cancer, thinking, about, all, these, problems]"
55964,479,i,going,"[to, set, out, to, try, to, solve, this, problem]"
55965,479,you,expecting,[what]
55966,479,i,done,"[what, most]"
55967,479,you,have,[pot]
55968,479,you,have,"[fuel, rods]"
55969,479,rods,encased,"[pot, fuel, rods, water]"
55970,479,reaction,controlled,"[pot, fuel, rods, water]"
55971,479,reaction,maintained,"[pot, fuel, rods, water]"
55972,479,reaction,heats,[water]
55973,479,water,turns,"[to, steam]"
55974,479,steam,turns,[turbine]
55975,479,you,produce,[electricity]
55976,479,we,producing,[electricity]
55977,479,you,boil,[water]
55978,479,that,turns,"[water, turbine]"
55979,479,you,turns,[turbine]
55980,479,that,has,[potential]
55981,479,you,plop,[them]
55982,479,they,produce,[electricity]
55983,479,who,done,[lot]
55984,479,they,going,"[to, be, really, excited, about, this]"
55985,479,reactors,happen,"[to, be, really, good, at, breeding, and, burning, the, thorium, fuel, cycle, ,, uranium-233]"
55986,479,you,run,[these]
55987,479,they,like,"[weapons, pits]"
55988,479,it,made,[stuff]
55989,479,they,love,[stuff]
55990,479,we,have,[lot]
55991,479,we,built,[arsenal]
55992,479,we,need,[them]
55993,479,we,doing,[what]
55994,479,we,doing,[what]
55995,479,we,securing,[them]
55996,479,we,burn,[them]
55997,479,we,eat,[them]
55998,479,reactor,loves,[stuff]
55999,479,it,has,[core]
56000,479,it,has,[heat]
56001,479,i,saying,[what]
56002,479,it,producing,[electricity]
56003,479,they,operate,"[degrees, celsius]"
56004,479,which,means,[temperature]
56005,479,thermodynamics,tells,[you]
56006,479,you,have,[efficiencies]
56007,479,reactor,use,[water]
56008,479,it,uses,"[gas, co2, helium]"
56009,479,that,goes,"[gas, co2, helium]"
56010,479,this,called,"[gas, co2, helium]"
56011,479,that,produces,[electricity]
56012,479,you,get,[electricity]
56013,479,you,fissioning,[uranium]
56014,479,you,got,[rods]
56015,479,ceramic,like,"[releasing, what, 's, inside, of, it]"
56016,479,you,have,[neutrons]
56017,479,some,love,[neutrons]
56018,479,they,love,[neutrons]
56019,479,reaction,take,[place]
56020,479,they,eat,[them]
56021,479,you,run,"[one, months]"
56022,479,refueling,means,"[to, be, a, proliferation, risk, to, have, either, nuclear, material, or, radiological, material, proliferated, from, their, cores, to, be, passively, and, intrinsically, safe]"
56023,479,you,seal,[them]
56024,479,they,going,"[to, be, a, proliferation, risk]"
56025,479,they,going,"[to, have, either, nuclear, material, or, radiological, material, proliferated, from, their, cores]"
56026,479,it,let,"[to, be, a, proliferation, risk, to, have, either, nuclear, material, or, radiological, material, proliferated, from, their, cores, to, be, passively, and, intrinsically, safe]"
56027,479,everybody,had,"[to, reassess, the, safety, of, nuclear]"
56028,479,i,set,"[to, design, a, power, reactor]"
56029,479,it,had,"[to, be, passively, and, intrinsically, safe]"
56030,479,you,had,[kind]
56031,479,coolant,leave,[core]
56032,479,you,lost,[power]
56033,479,you,drain,[core]
56034,479,that,has,"[neutrons, absorbers]"
56035,479,you,do,[that]
56036,479,we,see,[this]
56037,479,they,see,"[pressure, water, steam]"
56038,479,they,produce,[hydrogen]
56039,479,hydrogen,has,[capability]
56040,479,it,have,"[chemical, reactivity]"
56041,479,we,going,"[to, contaminate, large, quantities, of, land]"
56042,479,it,going,"[to, take, us, to, get, fusion, and, make, fusion, a, reality]"
56043,479,that,provides,[electricity]
56044,479,it,combat,"[climate, change]"
56045,479,you,put,[them]
56046,479,you,want,[to]
56047,479,i,get,"[to, come, back, to, this]"
56048,479,that,produces,[megawatts]
56049,479,who,designing,[habitat]
56050,479,you,have,[megawatts]
56051,479,you,want,"[whatever, to, provide, propulsion, to, get, you, there]"
56052,479,you,have,[power]
56053,479,you,know,"[rocket, designers]"
56054,479,who,use,"[panels, fuel, cells]"
56055,479,i,mean,"[watts, kilowatts]"
56056,479,that,power,[community]
56057,479,that,power,[rocket]
56058,479,i,have,[opportunity]
56059,479,i,explore,[passion]
56060,479,you,launched,[thing]
56061,479,we,launch,"[plutonium, batteries]"
56062,479,that,had,"[plutonium, battery]"
56063,479,that,has,[plutonium-238]
56064,479,which,has,[activity]
56065,479,you,launch,[it]
56066,479,you,activate,[reactor]
56067,479,i,designed,[reactor]
56068,479,i,graduated,[school]
56069,479,i,graduated,[school]
56070,479,i,decided,"[school, school, to, do, this, team]"
56071,479,i,going,"[to, start, up, a, company, to, commercialize, these, technologies, that, i, 've, developed]"
56072,479,i,developed,[that]
56073,479,systems,produce,[isotopes]
56074,479,i,want,"[to, do, this]"
56075,479,i,building,[team]
56076,479,i,had,[chance]
56077,479,you,have,"[to, refuel, it, for, 30, years, ,, which, is, an, advantage, for, the, developing, world]"
56078,479,i,say,[thing]
56079,480,i,want,"[to, start, to, show, just, a, few, pictures, to, you]"
56080,480,i,speak,"[to, start, to, show, just, a, few, pictures, to, you]"
56081,480,we,produced,[that]
56082,480,we,produced,[that]
56083,480,we,made,[trips]
56084,480,me,leave,[place]
56085,480,i,did,[part]
56086,480,i,learned,[things]
56087,480,brazil,starting,"[to, urbanize, ,, industrialize]"
56088,480,i,knew,[politics]
56089,480,[,went,[university]
56090,480,i,met,[girl]
56091,480,i,done,[that]
56092,480,i,did,[phd]
56093,480,we,made,[lot]
56094,480,photography,made,[invasion]
56095,480,i,became,"[everything, to, do, the, photography, that, was, important, for, me]"
56096,480,i,abandoned,[everything]
56097,480,i,became,"[everything, to, do, the, photography, that, was, important, for, me]"
56098,480,i,started,"[to, do, the, photography, that, was, important, for, me]"
56099,480,people,tell,[me]
56100,480,i,did,[more]
56101,480,i,put,[photography]
56102,480,i,lived,"[books, ones]"
56103,480,i,want,"[to, show, you, just, a, few, pictures, of]"
56104,480,you,see,"[books, ones]"
56105,480,i,published,[books]
56106,480,i,show,[ones]
56107,480,i,photographed,[story]
56108,480,i,photographing,[this]
56109,480,i,saw,[brutality]
56110,480,i,saw,[deaths]
56111,480,i,lost,[faith]
56112,480,i,believe,"[to, be, attacked, by, my, own, staphylococcus]"
56113,480,i,started,"[to, be, attacked, by, my, own, staphylococcus]"
56114,480,i,started,"[to, have, infection, everywhere]"
56115,480,i,made,[love]
56116,480,i,had,[sperm]
56117,480,i,had,[blood]
56118,480,i,went,[him]
56119,480,i,told,[him]
56120,480,he,made,[examination]
56121,480,he,told,[me]
56122,480,you,saw,[deaths]
56123,480,you,dying,[that]
56124,480,i,made,[decision]
56125,480,i,made,[decision]
56126,480,i,have,[sisters]
56127,480,they,made,[decision]
56128,480,we,received,[land]
56129,480,we,received,[land]
56130,480,we,destroyed,[lot]
56131,480,we,destroy,"[that, everything]"
56132,480,farm,had,[hundreds]
56133,480,that,had,[thousands]
56134,480,we,know,"[how, to, deal, with, these]"
56135,480,you,put,[rainforest]
56136,480,'s,build,[paradise]
56137,480,that,engineering,[forests]
56138,480,we,started,"[to, plant]"
56139,480,we,lost,[lot]
56140,480,land,started,"[to, be, born, again]"
56141,480,we,started,"[to, plant, hundreds, of, thousands, of, trees, ,, only, local, species, ,, only, native, species, ,, where, we, built, an, ecosystem, identical, to, the, one, that, was, destroyed]"
56142,480,we,built,[ecosystem]
56143,480,life,started,"[to, come, back, in, an, incredible, way]"
56144,480,us,transform,[land]
56145,480,we,gave,[land]
56146,480,we,created,[institution]
56147,480,we,built,[project]
56148,480,we,raised,[money]
56149,480,that,put,[money]
56150,480,life,started,"[to, come]"
56151,480,i,had,[wish]
56152,480,i,photographed,"[that, life]"
56153,480,i,wished,"[to, photograph, the, other, animals, ,, to, photograph, the, landscapes, ,, to, photograph, us]"
56154,480,we,created,[amount]
56155,480,lélia,did,[design]
56156,480,we,want,[what]
56157,480,we,hold,[what]
56158,480,we,want,"[to, live]"
56159,480,i,wanted,"[to, see, us, when, we, used, ,, yes, ,, our, instruments, in, stone]"
56160,480,we,used,[instruments]
56161,480,we,have,[groups]
56162,480,we,protect,[forest]
56163,480,we,create,[information]
56164,480,we,tried,"[to, do, a, new, presentation, of, the, planet]"
56165,480,i,want,"[to, show, you, now, just, a, few, pictures, of, this, project, ,, please]"
56166,480,we,fight,[what]
56167,480,we,create,[contradiction]
56168,480,we,destroy,[lot]
56169,480,you,destroyed,[forest]
56170,480,we,made,[that]
56171,480,india,has,[trees]
56172,480,spain,has,[trees]
56173,480,we,rebuild,[forests]
56174,480,we,need,"[to, breathe]"
56175,480,we,producing,[that]
56176,480,we,reduce,[them]
56177,480,we,do,[that]
56178,480,we,produce,[co2]
56179,480,i,put,[question]
56180,480,i,put,[question]
56181,480,we,lack,[oxygen]
56182,480,i,give,[example]
56183,480,you,understand,[that]
56184,480,it,takes,[hours]
56185,480,that,have,[lot]
56186,480,you,take,[shower]
56187,480,you,use,"[dryer, machine]"
56188,480,you,have,[rain]
56189,480,that,has,[trees]
56190,480,water,arrives,[soil]
56191,480,water,brings,[soil]
56192,480,you,have,[trees]
56193,480,system,holds,[water]
56194,480,branches,create,[area]
56195,480,they,take,"[months, months]"
56196,480,we,need,[water]
56197,480,i,want,"[to, show, you, now, ,, to, finish, ,, just, a, few, pictures, that, for, me, are, very, important, in, that, direction]"
56198,480,i,told,[you]
56199,480,i,received,[farm]
56200,480,we,starting,"[to, construct, an, educational, center, that, became, quite, a, large, environmental, center, in, brazil]"
56201,480,you,see,[lot]
56202,480,we,planted,[tree]
56203,480,i,show,[pictures]
56204,480,i,told,[you]
56205,480,us,plant,[trees]
56206,480,i,show,[picture]
56207,480,we,doing,[sequestration]
56208,480,we,did,[it]
56209,480,we,built,[ecosystem]
56210,480,we,have,[concern]
56211,480,we,created,[that]
56212,480,we,transplant,[it]
56213,480,we,apply,[it]
56214,480,we,do,[it]
56215,481,'s,take,[subjects]
56216,481,you,have,"[to, say, a, lot]"
56217,481,mistakes,tell,[lot]
56218,481,i,ask,[question]
56219,481,many,have,[tattoos]
56220,481,linkedin,turn,"[to, be, electronic, tattoos]"
56221,481,they,provide,[information]
56222,481,what,ended,"[happening, over, the, past, few, decades]"
56223,481,you,had,[that]
56224,481,celebrity,applied,[people]
56225,481,celebrity,blogging,"[people, you]"
56226,481,celebrity,following,[you]
56227,481,you,do,[what]
56228,481,it,getting,"[to, hide, from, this, stuff, ,, among, other, things]"
56229,481,you,take,[picture]
56230,481,you,get,[names]
56231,481,it,make,[mistakes]
56232,481,you,take,"[bar, scene]"
56233,481,you,utter,[word]
56234,481,everybody,turns,"[to, be, absolutely, plastered, by, electronic, tattoos]"
56235,481,that,have,[faces]
56236,481,that,place,[camera]
56237,481,this,has,[nothing]
56238,481,they,take,[picture]
56239,481,they,tie,[it]
56240,481,you,like,"[to, wear, black, dresses]"
56241,481,we,got,[dresses]
56242,481,we,flip,[this]
56243,481,you,going,"[to, be, anonymous, for, 15, minutes]"
56244,481,we,want,"[what, to, do]"
56245,481,we,want,"[to, go, through, four, lessons, from, the, greeks, and, one, lesson, from, a, latin, american]"
56246,481,he,did,[thing]
56247,481,you,going,"[to, be, rolling, up, and, down, for, a, long, time]"
56248,481,you,post,[what]
56249,481,partier,loses,[beloved]
56250,481,they,release,[beauty]
56251,481,he,looks,[her]
56252,481,he,loses,[her]
56253,481,she,challenge,[anybody]
56254,481,she,marry,[you]
56255,481,hippomenes,beat,[her]
56256,481,he,had,[apples]
56257,481,she,run,"[apples, apple]"
56258,481,he,roll,[apple]
56259,481,she,run,[apple]
56260,481,he,roll,[apple]
56261,481,she,kept,"[getting, distracted]"
56262,481,he,won,[race]
56263,481,you,remember,[purpose]
56264,481,apples,come,[you]
56265,481,apples,reach,[you]
56266,481,you,want,"[to, post, about, them, or, tweet, about, them, or, send, a, late, -, night, message]"
56267,481,he,threatened,[thugs]
56268,481,he,came,"[oh, ,, come, on, ,, how, else, can, you, threaten, ,, other, than, with, death]"
56269,481,he,said,"[oh, ,, come, on, ,, how, else, can, you, threaten, ,, other, than, with, death]"
56270,482,glass,record,[video]
56271,482,woman,record,[video]
56272,482,man,say,"[delicious, "", in, thai]"
56273,482,i,got,[message]
56274,482,he,needs,[help]
56275,482,i,like,"[to, pay, attention, to, these, because, that, 's, how, we, originally, funded, the, company]"
56276,482,we,funded,[company]
56277,482,it,gone,"[to, pay, attention, to, these, because, that, 's, how, we, originally, funded, the, company]"
56278,482,you,saw,[me]
56279,482,you,want,"[how, to, connect, to, other, people, in, your, life]"
56280,482,you,want,"[how, to, connect, to, information]"
56281,482,we,created,"[form, factor]"
56282,482,i,want,"[to, go, through, all, the, things, it, does, and, whatnot]"
56283,482,i,want,"[to, tell, you, a, little, bit, more, about, the, motivation, behind, what, led, to, it]"
56284,482,you,meant,"[what, to, do, with, your, body]"
56285,482,you,standing,[piece]
56286,482,you,rubbing,[piece]
56287,482,we,developed,[glass]
56288,482,we,make,[something]
56289,482,that,frees,[hands]
56290,482,you,saw,[all]
56291,482,they,wearing,[glass]
56292,482,we,got,[footage]
56293,482,you,want,[something]
56294,482,that,frees,[eyes]
56295,482,we,put,[display]
56296,482,you,making,"[eye, contact]"
56297,482,we,wanted,"[to, free, up, the, ears]"
56298,482,sound,goes,"[to, free, up, the, ears]"
56299,482,you,want,"[to, hear, it, better]"
56300,482,you,cover,[ear]
56301,482,you,have,"[to, have, a, search, query, at, all]"
56302,482,you,needed,[it]
56303,482,that,deliver,[vision]
56304,482,we,learned,[amount]
56305,482,we,had,"[to, keep, it, secret, from, our, industrial, designer, until, she, actually, accepted, the, job]"
56306,482,she,accepted,[job]
56307,482,she,ran,"[to, keep, it, secret, from, our, industrial, designer, until, she, actually, accepted, the, job]"
56308,482,prototypes,have,[cameras]
56309,482,i,dug,"[camera, phone, something]"
56310,482,i,have,[tic]
56311,482,you,have,"[to, look, down, on, it, and, all, that]"
56312,482,i,light,[cigarette]
56313,482,i,whip,[this]
56314,482,i,sit,[this]
56315,482,i,have,[something]
56316,482,it,opened,[eyes]
56317,482,i,spent,[much]
56318,482,i,know,"[to, be, checking, them, all, the, time]"
56319,482,i,get,[messages]
56320,482,i,need,[them]
56321,482,i,have,"[to, be, checking, them, all, the, time]"
56322,483,i,like,[that]
56323,483,wheels,seen,"[resting, on, her, for, over, a, second]"
56324,483,people,pass,"[wang, yue]"
56325,483,cleaner,raised,[alarm]
56326,483,i,done,[that]
56327,483,i,stopped,"[to, help]"
56328,483,i,believe,[you]
56329,483,you,give,[credit]
56330,483,it,make,[difference]
56331,483,we,reduce,"[death, toll]"
56332,483,we,save,[some]
56333,483,each,spends,[money]
56334,483,we,need,[that]
56335,483,you,take,[money]
56336,483,you,give,[it]
56337,483,which,take,[money]
56338,483,you,given,[it]
56339,483,you,use,[it]
56340,483,we,know,"[money, it, number]"
56341,483,we,provide,[nets]
56342,483,they,reduce,[number]
56343,483,people,understanding,[idea]
56344,483,it,combines,"[heart, head]"
56345,483,you,felt,[empathy]
56346,483,reason,helps,"[us, to, understand, that, other, people, ,, wherever, they, are, ,, are, like, us, ,, that, they, can, suffer, as, we, can, ,, that, parents, grieve, for, the, deaths, of, their, children, ,, as, we, do, ,, and, that, just, as, our, lives, and, our, well, -, being, matter, to, us, ,, it, matters, just, as, much, to, all, of, these, people]"
56347,483,you,want,[whatever]
56348,483,it,help,"[us, to, put, perspective, on, our, situation]"
56349,483,us,put,[perspective]
56350,483,who,had,[backgrounds]
56351,483,it,make,[difference]
56352,483,he,got,[this]
56353,483,lives,gates,[foundation]
56354,483,lives,have,[value]
56355,483,one,given,[much]
56356,483,they,used,[intelligence]
56357,483,foundation,saved,"[lives, more]"
56358,483,foundation,going,"[to, give, a, lot, more]"
56359,483,foundation,going,"[to, save, a, lot, more, lives]"
56360,483,you,have,[kind]
56361,483,i,do,[what]
56362,483,i,going,"[to, look, at, four, questions, that, people, ask, that, maybe, stand, in, the, way, of, them, giving]"
56363,483,people,ask,[that]
56364,483,they,worry,[much]
56365,483,you,have,"[to, be, a, billionaire]"
56366,483,he,give,[enough]
56367,483,toby,founded,[organization]
56368,483,who,want,"[to, share, some, of, their, income]"
56369,483,they,earn,[what]
56370,483,he,pledged,"[to, live, on, 18,000, pounds, a, year]"
56371,483,he,have,[mortgage]
56372,483,schott,fought,[anything]
56373,483,schott,moved,[anything]
56374,483,schott,do,[anything]
56375,483,they,abandon,[them]
56376,483,people,start,"[to, think, of, retirement]"
56377,483,they,returned,"[to, cut, back, on, their, spending, ,, to, live, modestly, ,, and, to, give, both, money, and, time, to, helping, to, fight, global, poverty]"
56378,483,they,decided,"[to, cut, back, on, their, spending, ,, to, live, modestly, ,, and, to, give, both, money, and, time, to, helping, to, fight, global, poverty]"
56379,483,time,lead,[you]
56380,483,i,abandon,[career]
56381,483,i,put,[all]
56382,483,that,have,[impact]
56383,483,he,set,[website]
56384,483,he,encourages,[people]
56385,483,they,have,"[abilities, character]"
56386,483,you,earn,[lot]
56387,483,you,give,[lot]
56388,483,you,give,[enough]
56389,483,one,do,[good]
56390,483,you,quintuple,[impact]
56391,483,who,taken,[advice]
56392,483,he,earning,[enough]
56393,483,he,giving,"[figure, sum]"
56394,483,he,leaving,[himself]
56395,483,matt,helped,[me]
56396,483,i,working,[that]
56397,483,which,trying,"[to, change, our, culture]"
56398,483,we,going,"[to, live, an, ethical, life]"
56399,483,we,have,[enough]
56400,483,we,have,"[to, share, some, of, that, with, people, who, have, so, little]"
56401,483,who,have,[little]
56402,483,organization,draws,[people]
56403,483,who,pledged,"[to, give, 10, percent, of, the, little, amount, that, she, has]"
56404,483,she,has,[that]
56405,483,you,have,"[to, think, what, else, you, could, do, with, the, resources]"
56406,483,you,do,[what]
56407,483,it,costs,[dollars]
56408,483,it,costs,[dollars]
56409,483,they,have,[trachoma]
56410,483,you,do,[sums]
56411,483,you,get,[something]
56412,483,you,provide,"[guide, dog]"
56413,483,you,cure,[people]
56414,483,you,want,"[to, look, for, effective, charities]"
56415,483,givewell,exists,"[to, really, assess, the, impact, of, charities, ,, not, just, whether, they, 're, well, -, run]"
56416,483,it,screened,[hundreds]
56417,483,givewell,recommending,[three]
56418,483,you,want,"[to, look, for, other, recommendations, ,, thelifeyoucansave.com, and, giving, what, we, can, both, have, a, somewhat, broader, list]"
56419,483,we,have,"[what, list]"
56420,483,you,find,[organizations]
56421,483,you,want,"[to, look, for, effective, organizations, to, reduce, that, suffering]"
56422,483,research,help,[us]
56423,483,i,enjoyed,"[giving, all, of, my, life, since, i, was, a, graduate, student]"
56424,483,morgan,told,[me]
56425,483,altruist,helps,"[to, overcome, what, i, call, the, sisyphus, problem]"
56426,483,i,call,[what]
56427,483,he,has,"[to, trudge, back, down, to, push, it, up, again]"
56428,483,thing,happens,"[to, trudge, back, down, to, push, it, up, again]"
56429,483,that,remind,[you]
56430,483,you,spend,[money]
56431,483,you,enjoy,[using]
56432,483,you,have,"[to, work, hard, to, get, more, ,, spend, more, ,, and, to, maintain, the, same, level, of, happiness]"
56433,483,altruist,gives,"[meaning, fulfillment]"
56434,483,you,have,[basis]
56435,483,i,going,"[to, conclude, by, telling, you, about, an, email, that, i, received, while, i, was, writing, this, talk, just, a, month, or, so, ago]"
56436,483,i,received,[that]
56437,483,i,writing,[talk]
56438,483,i,donated,[kidney]
56439,483,that,started,"[kidney, chain]"
56440,483,which,enabled,[people]
56441,483,who,do,[that]
56442,483,he,influenced,[writings]
56443,483,i,have,"[to, admit]"
56444,483,i,have,[kidneys]
56445,483,he,done,[what]
56446,483,he,added,[that]
56447,483,you,gave,[dollars]
56448,483,i,given,[dollars]
56449,483,you,have,[kidneys]
56450,484,i,developed,[shake]
56451,484,shake,developed,[pursuit]
56452,484,i,hold,[pen]
56453,484,this,made,[pen]
56454,484,i,hold,"[pen, tighter]"
56455,484,i,had,[trouble]
56456,484,i,left,"[art, school]"
56457,484,i,left,[art]
56458,484,i,stay,"[to, go, to, a, neurologist, about, the, shake]"
56459,484,i,decided,"[to, go, to, a, neurologist, about, the, shake]"
56460,484,i,had,"[nerve, damage]"
56461,484,he,took,[look]
56462,484,you,embrace,[shake]
56463,484,i,grabbed,[pencil]
56464,484,i,started,"[letting, my, hand, shake, and, shake]"
56465,484,i,making,[pictures]
56466,484,i,embraced,[shake]
56467,484,i,make,[art]
56468,484,i,had,"[to, find, a, different, approach, to, making, the, art, that, i, wanted]"
56469,484,i,wanted,[that]
56470,484,i,enjoyed,[fragmentation]
56471,484,i,began,"[experimenting, with, other, ways, to, fragment, images, where, the, shake, would, n't, affect, the, work]"
56472,484,shake,affect,[work]
56473,484,hand,hurt,"[having, an, approach, to, creativity, that, completely, changed, my, artistic, horizons]"
56474,484,i,ended,"[having, an, approach, to, creativity, that, completely, changed, my, artistic, horizons]"
56475,484,that,changed,[horizons]
56476,484,i,encountered,[idea]
56477,484,limitation,drive,[creativity]
56478,484,i,finishing,[school]
56479,484,i,had,[set]
56480,484,i,felt,[set]
56481,484,i,do,[more]
56482,484,artist,supposed,"[to, have]"
56483,484,i,have,[pair]
56484,484,i,using,"[metal, shears]"
56485,484,i,stole,[pair]
56486,484,i,got,[job]
56487,484,i,got,[paycheck]
56488,484,i,got,[myself]
56489,484,i,went,"[buying, supplies]"
56490,484,i,set,[myself]
56491,484,it,make,[sense]
56492,484,i,paralyzed,[all]
56493,484,i,had,[that]
56494,484,i,wanted,[creativity]
56495,484,i,had,"[to, quit, trying, so, hard, to, think, outside, of, the, box, and, get, back, into, it]"
56496,484,i,create,[what]
56497,484,i,spending,[lot]
